date,price,score,q_score,q_cash,q_exec,buy_lots,buy_shares,cost,cash_after,contribution_cum,shares_after,shortage,value,bb,trend,risk
2020-03-11,42.28200149536133,0.46724974694321864,0.031363176260397495,1.0,0.3219542233822783,2,2,84.56400299072266,33926.307971954346,37500.0,235,0.7039384145338464,0.5632175502010177,0.0,1.0,0.6312742035699188
2020-03-12,37.369998931884766,0.644082083655481,0.35287651573723816,1.0,0.5470135610160667,3,3,112.1099967956543,33814.19797515869,37500.0,238,0.7075321190842984,0.9963923917629995,0.0,1.0,0.5114574757053656
2020-03-13,36.44133377075195,0.7012468842947714,0.4568125168995844,1.0,0.6197687618297092,3,3,109.32400131225586,33704.873973846436,37500.0,241,0.7099813927625725,1.0,0.0,1.0,0.2362330158606447
2020-03-16,29.67133331298828,0.7009994096735711,0.4563625630428565,1.0,0.6194537941299996,3,3,89.01399993896484,33615.85997390747,37500.0,244,0.7161339374811817,1.0,0.0,1.0,0.24823734222421212
2020-03-17,28.68000030517578,0.7277976258570921,0.50508659246744,1.0,0.6535606147272081,3,3,86.04000091552734,33529.81997299194,37500.0,247,0.7221992362785342,1.0,0.0,1.0,0.12486053420197485
2020-03-18,24.08133316040039,0.7283544466298929,0.5060989938725325,1.0,0.6542692957107727,3,3,72.24399948120117,33457.57597351074,37500.0,250,0.7304599038290218,1.0,0.0,1.0,0.13653259855132305
2020-03-19,28.50933265686035,0.6811372084633343,0.42024946993333495,1.0,0.5941746289533345,3,3,85.52799797058105,33372.04797554016,37500.0,253,0.7350672465081793,1.0,0.0,1.0,0.3806816390726424
2020-03-20,28.50200080871582,0.684456219115059,0.42628403475465276,1.0,0.598398824328257,3,3,85.50600242614746,33286.541973114014,37500.0,256,0.7391088580133492,1.0,0.0,1.0,0.3711594059480663
2020-03-23,28.952667236328125,0.6850913264637344,0.4274387753886079,1.0,0.5992071427720256,3,3,86.85800170898438,33199.68397140503,37500.0,259,0.742332859017554,1.0,0.0,1.0,0.37362587096204725
2020-03-24,33.66666793823242,0.5050221360769374,0.10004024741261335,1.0,0.3700281731888294,2,2,67.33333587646484,33132.350635528564,37500.0,261,0.7419954388343192,0.49379181173842196,0.0,1.0,0.3875170081176096
2020-03-27,34.29066848754883,0.4650512269059644,0.02736586710175343,1.0,0.3191561069712274,2,2,68.58133697509766,33063.76929855347,37500.0,263,0.7440842996303884,0.3370767731591757,0.0,1.0,0.3167757428519149
2020-03-30,33.47533416748047,0.4999470130277717,0.09081275095958492,1.0,0.3635689256717095,2,2,66.95066833496094,32996.818630218506,37500.0,265,0.7443235515196627,0.40877389457093083,0.0,1.0,0.26818546551968003
2020-04-01,32.104000091552734,0.5358544839003488,0.15609906163699785,1.0,0.4092693431458985,2,2,64.20800018310547,33432.6106300354,38000.0,267,0.7495741029196639,0.5299519509882109,0.0,1.0,0.30989817483703685
2020-04-02,30.29800033569336,0.6019349279749638,0.2762453235908433,1.0,0.49337172651359035,2,2,60.59600067138672,33372.014629364014,38000.0,269,0.7514395805018741,0.7176746286074247,0.0,1.0,0.31127522606645375
2020-04-03,32.000667572021484,0.49933096065505,0.08969265573645453,1.0,0.3627848590155182,2,2,64.00133514404297,33308.01329421997,38000.0,271,0.7518530622054311,0.4355463035329781,0.0,1.0,0.33129408676696603
