date,price,ema20,bb_low,vol,mkt_vol,cash_before_trade,contribution_cum,shares_before_trade,score,q_score,q_cash,q_exec,affordable_lots,wish_lots,buy_lots,buy_shares,cost,shortage,value,bb,trend,risk
2014-06-17,15.444666862487793,13.902632948835725,12.836884872316963,0.3721045760792215,0.06344329800797618,1957.9179954528809,3000.0,83,0.1769122197869952,0.0,0.0,0.0,126,0,0,0,0.0,0.6153604884155449,0.0,0.0,0.0,1.0
2014-06-18,15.141332626342773,14.02060434669354,12.881204912044298,0.38310831389614947,0.0596407485217163,1957.9179954528809,3000.0,83,0.17544347588366546,0.0,0.0,0.0,129,0,0,0,0.0,0.6120966130748121,0.0,0.0,0.0,1.0
2014-06-19,15.185999870300293,14.13159439656085,12.910557969126222,0.38010994097800016,0.05544633182904043,1957.9179954528809,3000.0,83,0.17406164976281743,0.0,0.0,0.0,128,0,0,0,0.0,0.6090258883618165,0.0,0.0,0.0,1.0
2014-06-20,15.305999755859375,14.243442526017851,12.91499219327142,0.3725380002628481,0.055416507292608976,1957.9179954528809,3000.0,83,0.17266914055107777,0.0,0.0,0.0,127,0,0,0,0.0,0.6059314234468395,0.0,0.0,0.0,1.0
2014-06-23,15.814666748046875,14.393082928115854,12.87609421949991,0.3845654583471006,0.055064859847248196,1957.9179954528809,3000.0,83,0.17080611754495764,0.0,0.0,0.0,123,0,0,0,0.0,0.6017913723221281,0.0,0.0,0.0,1.0
2014-06-24,15.5,14.49850360162863,12.880517999643354,0.3924296657631043,0.05945959910988736,1957.9179954528809,3000.0,83,0.16949363015972355,0.0,0.0,0.0,126,0,0,0,0.0,0.5988747336882745,0.0,0.0,0.0,1.0
2014-06-25,15.792667388916016,14.621757295656,12.878755162619111,0.39300890352709344,0.06045492167655169,1957.9179954528809,3000.0,83,0.1679591216690828,0.0,0.0,0.0,123,0,0,0,0.0,0.595464714820184,0.0,0.0,0.0,1.0
2014-06-26,15.706666946411133,14.725082024299345,12.895989365169832,0.3946325479618353,0.059053958782259275,1957.9179954528809,3000.0,83,0.16667272879747316,0.0,0.0,0.0,124,0,0,0,0.0,0.5926060639943848,0.0,0.0,0.0,1.0
2014-06-27,15.937333106994629,14.840534508365563,12.924531155103208,0.38999759163482534,0.05906767978299177,1957.9179954528809,3000.0,83,0.16523534537084875,0.0,0.0,0.0,122,0,0,0,0.0,0.589411878601886,0.0,0.0,0.0,1.0
2014-06-30,16.003999710083008,14.95134071805294,12.986613868618125,0.3814667155011283,0.05925617717011472,1957.9179954528809,3000.0,83,0.1638558080602409,0.0,0.0,0.0,122,0,0,0,0.0,0.5863462401338686,0.0,0.0,0.0,1.0
2014-07-01,15.981332778930664,15.049435200041295,13.067327325065907,0.38221496633536867,0.06242267468539309,2457.917995452881,3500.0,83,0.18940102722241645,0.0,0.0,0.0,153,0,0,0,0.0,0.6431133938275921,0.0,0.0,0.0,1.0
2014-07-02,15.295332908630371,15.07285402943073,13.165052854507824,0.42134449823647857,0.062412560752657505,2457.917995452881,3500.0,83,0.1891511148573606,0.0,0.0,0.0,160,0,0,0,0.0,0.6425580330163569,0.0,0.0,0.0,1.0
2014-07-03,15.283332824707031,15.092899628980852,13.250920266088785,0.4209194632599836,0.06133141945137989,2457.917995452881,3500.0,83,0.18893719967359004,0.0,0.0,0.0,160,0,0,0,0.0,0.6420826659413112,0.0,0.0,0.0,1.0
2014-07-07,14.843999862670898,15.069194889332284,13.298384495896151,0.4380473197573935,0.06240861588939434,2457.917995452881,3500.0,83,0.37281430917105407,0.0,0.0,0.0,165,0,0,0,0.0,0.6426448069101202,0.07472032458111096,0.0,1.0,1.0
2014-07-08,14.604666709899902,15.024954110338724,13.354512357567794,0.43938771440292507,0.06821759886617633,2457.917995452881,3500.0,83,0.4026006806943717,0.0043344678239528225,1.0,0.4026006806943717,168,2,2,2,29.209333419799805,0.643693945383396,0.13986312282631883,0.0,1.0,1.0
2014-07-09,14.870667457580566,15.010260143409376,13.50866692438271,0.4367505908998707,0.0698619445702986,2428.708662033081,3500.0,85,0.356883890115847,0.0,0.0,0.0,163,0,0,0,0.0,0.6354651108029152,0.04649908945452249,0.0,1.0,1.0
2014-07-10,14.630666732788086,14.974108390016871,13.623951752607141,0.44265209002998274,0.07035532089295035,2428.708662033081,3500.0,85,0.3879597117945629,0.0,0.0,0.0,166,0,0,0,0.0,0.6363430819567331,0.1146784998089621,0.0,1.0,1.0
2014-07-11,14.541999816894531,14.93295519257665,13.770797065466516,0.44304269488671666,0.06434705811767552,2428.708662033081,3500.0,85,0.395710730993882,0.0,0.0,0.0,167,0,0,0,0.0,0.6373425167517099,0.1309035521235833,0.0,1.0,1.0
2014-07-14,15.113332748413086,14.950134007418216,14.012292649691686,0.459461129003395,0.06538729838513387,2428.708662033081,3500.0,85,0.18661639263321525,0.0,0.0,0.0,160,0,0,0,0.0,0.6369253169627005,0.0,0.0,0.0,1.0
2014-07-15,14.638667106628418,14.920470493057284,13.946883355392204,0.3575535358457334,0.06624284144730834,2428.708662033081,3500.0,85,0.3794363918706719,0.0,0.0,0.0,165,0,0,0,0.0,0.6376457165971803,0.09443515422653498,0.0,1.0,1.0
2014-07-16,14.477333068847656,14.878266928846843,13.84448235037852,0.3378659793973783,0.06713832963144778,2428.708662033081,3500.0,85,0.39803393858726366,0.0,0.0,0.0,167,0,0,0,0.0,0.6386706602994338,0.1347380921167078,0.0,1.0,1.0
2014-07-17,14.359999656677246,14.828908141021167,13.723861444584426,0.3327798317978257,0.07647954254863061,2428.708662033081,3500.0,85,0.4090890113714164,0.015148352285693964,1.0,0.4090890113714164,169,2,2,2,28.719999313354492,0.6398693737180574,0.1581062071073123,0.0,1.0,1.0
2014-07-18,14.668000221252441,14.813583577233668,13.683702037418891,0.3430703539042824,0.08462775596056248,2399.9886627197266,3500.0,87,0.3564117964688841,0.0,0.0,0.0,163,0,0,0,0.0,0.6317766367944774,0.04913846646970942,0.0,1.0,1.0
2014-07-21,14.702667236328125,14.803020116195045,13.656497958512592,0.34161490324102384,0.08506044567109147,2399.9886627197266,3500.0,87,0.34967088378965205,0.0,0.0,0.0,163,0,0,0,0.0,0.6320392142545803,0.03389608305575767,0.0,1.0,1.0
2014-07-22,14.638667106628418,14.787367448617271,13.6665495064474,0.31556851782598416,0.08667174589982347,2399.9886627197266,3500.0,87,0.35721851584698505,0.0,0.0,0.0,163,0,0,0,0.0,0.6324282948486564,0.050279518144643674,0.0,1.0,1.0
2014-07-23,14.832667350769043,14.791681725012676,13.68390685452612,0.3148947236040158,0.08270904779487417,2399.9886627197266,3500.0,87,0.18454447441878682,0.0,0.0,0.0,161,0,0,0,0.0,0.6323210542639707,0.0,0.0,0.0,1.0
2014-07-24,14.902667045593262,14.80225175554416,13.750654703529149,0.3063285673175205,0.0813910683359854,2399.9886627197266,3500.0,87,0.18442624107727032,0.0,0.0,0.0,161,0,0,0,0.0,0.6320583135050452,0.0,0.0,0.0,1.0
2014-07-25,14.904666900634766,14.812005578886124,13.813786684626724,0.3063100544724648,0.08354893061689511,2399.9886627197266,3500.0,87,0.18431713759617382,0.0,0.0,0.0,161,0,0,0,0.0,0.6318158613248307,0.0,0.0,0.0,1.0
2014-07-28,14.98799991607666,14.828766944332843,13.94182366821391,0.3012250318052366,0.08339677772082502,2399.9886627197266,3500.0,87,0.18412964975124832,0.0,0.0,0.0,160,0,0,0,0.0,0.6313992216694407,0.0,0.0,0.0,1.0
2014-07-29,15.000666618347168,14.845138341858016,14.118789106355282,0.3004168036206728,0.08523683714076968,2399.9886627197266,3500.0,87,0.1839465239760739,0.0,0.0,0.0,159,0,0,0,0.0,0.6309922755023865,0.0,0.0,0.0,1.0
2014-07-30,15.261333465576172,14.884775972688317,14.343920178502902,0.30906383406499355,0.08179678426231267,2399.9886627197266,3500.0,87,0.18350314876264354,0.0,0.0,0.0,157,0,0,0,0.0,0.630006997250319,0.0,0.0,0.0,1.0
2014-07-31,14.886667251586914,14.884956094488183,14.389469531991459,0.2826414729529736,0.10802114338876537,2399.9886627197266,3500.0,87,0.18350113397165366,0.0,0.0,0.0,161,0,0,0,0.0,0.6300025199370081,0.0,0.0,0.0,1.0
2014-08-01,15.5513334274292,14.948420602387328,14.388454423456425,0.3261879944684608,0.10530309746138071,2899.9886627197266,4000.0,87,0.20369233335413403,0.0,0.0,0.0,186,0,0,0,0.0,0.6748718518980756,0.0,0.0,0.0,1.0
2014-08-04,15.90133285522461,15.039174150276592,14.29929462013591,0.3145821347917596,0.10925242731112622,2899.9886627197266,4000.0,87,0.20280408300416788,0.0,0.0,0.0,182,0,0,0,0.0,0.6728979622314841,0.0,0.0,0.0,1.0
2014-08-05,15.899333000183105,15.12109404074388,14.263222748273366,0.3062736123832109,0.11157627965066093,2899.9886627197266,4000.0,87,0.20200229207621925,0.0,0.0,0.0,182,0,0,0,0.0,0.6711162046138206,0.0,0.0,0.0,1.0
2014-08-06,16.595333099365234,15.261497760612581,14.129439951703825,0.33373903354813406,0.10961039728759249,2899.9886627197266,4000.0,87,0.20062809066800438,0.0,0.0,0.0,174,0,0,0,0.0,0.6680624237066763,0.0,0.0,0.0,1.0
2014-08-07,16.826000213623047,15.410497994232626,14.0389419445726,0.32456383613656153,0.1102092080820984,2899.9886627197266,4000.0,87,0.19916975088144814,0.0,0.0,0.0,172,0,0,0,0.0,0.6648216686254403,0.0,0.0,0.0,1.0
2014-08-08,16.54199981689453,15.518260072581379,14.041036208719976,0.3326032478698993,0.11910970794122996,2899.9886627197266,4000.0,87,0.19811502953960977,0.0,0.0,0.0,175,0,0,0,0.0,0.6624778434213551,0.0,0.0,0.0,1.0
2014-08-11,17.288000106811523,15.68680674250806,13.949841383776855,0.3406994731116083,0.11800242274345359,2899.9886627197266,4000.0,87,0.19646537900770236,0.0,0.0,0.0,167,0,0,0,0.0,0.6588119533504497,0.0,0.0,0.0,1.0
2014-08-12,17.33066749572754,15.843364909481343,13.928220898972132,0.30993250779099424,0.11797611776847591,2899.9886627197266,4000.0,87,0.19493306594845136,0.0,0.0,0.0,167,0,0,0,0.0,0.6554068132187808,0.0,0.0,0.0,1.0
2014-08-13,17.354000091552734,15.987234926821476,13.959688495431882,0.3025400943827188,0.11975912997759441,2899.9886627197266,4000.0,87,0.1935249381537348,0.0,0.0,0.0,167,0,0,0,0.0,0.6522776403416329,0.0,0.0,0.0,1.0
2014-08-14,17.42533302307129,16.124196650273838,14.035713114011571,0.29627657211342956,0.11371304488461072,2899.9886627197266,4000.0,87,0.1921844252854448,0.0,0.0,0.0,166,0,0,0,0.0,0.649298722856544,0.0,0.0,0.0,1.0
2014-08-15,17.46733283996582,16.252114382625457,14.10170237220288,0.29411966195333544,0.10699809826806042,2899.9886627197266,4000.0,87,0.19093243048005334,0.0,0.0,0.0,166,0,0,0,0.0,0.6465165121778963,0.0,0.0,0.0,1.0
2014-08-18,17.32933235168457,16.354706570154896,14.195210646785693,0.29936952097802527,0.11147968360307531,2899.9886627197266,4000.0,87,0.18992830944460895,0.0,0.0,0.0,167,0,0,0,0.0,0.644285132099131,0.0,0.0,0.0,1.0
2014-08-19,17.117332458496094,16.427337607139773,14.324211427393937,0.3050810626931938,0.11147040266247656,2899.9886627197266,4000.0,87,0.18921743317011944,0.0,0.0,0.0,169,0,0,0,0.0,0.6427054070447099,0.0,0.0,0.0,1.0
2014-08-20,17.047332763671875,16.486384764904734,14.447548925295294,0.30734162966882866,0.11165299554401122,2899.9886627197266,4000.0,87,0.1886395091134949,0.0,0.0,0.0,170,0,0,0,0.0,0.641421131363322,0.0,0.0,0.0,1.0
