date,price,ema20,bb_low,vol,mkt_vol,cash_before_trade,contribution_cum,shares_before_trade,score,q_score,q_cash,q_exec,affordable_lots,wish_lots,buy_lots,buy_shares,cost,shortage,value,bb,trend,risk
2019-07-09,48.1814079284668,47.421467884070246,45.77778383076137,0.180336980021839,0.07854405550818826,21099.026103019714,33500.0,461,0.06500763921452096,0.0,0.0,0.0,437,0,0,0,0.0,0.3474239792669736,0.0,0.0,0.0,0.9133315145561716
2019-07-10,48.65785217285156,47.53921876871608,45.876908752351966,0.17927502018145322,0.07884084682988377,21099.026103019714,33500.0,461,0.06612119600125319,0.0,0.0,0.0,433,0,0,0,0.0,0.34580358649617565,0.0,0.0,0.0,0.8949041792202586
2019-07-11,48.303504943847656,47.612007928252424,46.01386040710316,0.1814782168877742,0.07750314959660776,21099.026103019714,33500.0,461,0.06003092678769523,0.0,0.0,0.0,436,0,0,0,0.0,0.34480192074852634,0.0,0.0,0.0,0.9512993754914161
2019-07-12,48.67462158203125,47.713209228612314,46.17198714720327,0.182380020450896,0.07770775031174416,21099.026103019714,33500.0,461,0.05895091273924226,0.0,0.0,0.0,433,0,0,0,0.0,0.34340927001820076,0.0,0.0,0.0,0.9558325876894809
2019-07-15,49.13191604614258,47.848324163615196,46.418509907622315,0.1802867454115308,0.0768351027470509,21099.026103019714,33500.0,461,0.05816320081144005,0.0,0.0,0.0,429,0,0,0,0.0,0.3415499271812954,0.0,0.0,0.0,0.9553426642014287
2019-07-16,48.96192169189453,47.95438107107037,46.66158776219121,0.1814699167676131,0.0792655411495189,21099.026103019714,33500.0,461,0.062258017147038755,0.0,0.0,0.0,430,0,0,0,0.0,0.3400904574995988,0.0,0.0,0.0,0.907826887277807
2019-07-17,48.68657302856445,48.024113638450764,46.73771844716236,0.1660160283228102,0.07914367845606987,21099.026103019714,33500.0,461,0.07780441105740356,0.0,0.0,0.0,433,0,0,0,0.0,0.3391308541096776,0.0,0.0,0.0,0.7480447329195135
2019-07-18,49.239654541015625,48.13987943869504,46.82398702397619,0.16894486985853158,0.07935609328246071,21099.026103019714,33500.0,461,0.07447979952752273,0.0,0.0,0.0,428,0,0,0,0.0,0.33753777847049515,0.0,0.0,0.0,0.7741220078420008
2019-07-19,48.50463104248047,48.17461768667461,46.8762007397834,0.1774870234069538,0.07705502854372279,21099.026103019714,33500.0,461,0.059728536363482534,0.0,0.0,0.0,434,0,0,0,0.0,0.33705973869979117,0.0,0.0,0.0,0.919483460514235
2019-07-22,49.6131477355957,48.31162054847662,46.931006977575805,0.19295973946120723,0.07726096647096499,21099.026103019714,33500.0,461,0.05082848708115004,0.0,0.0,0.0,425,0,0,0,0.0,0.33517441573588896,0.0,0.0,0.0,1.0
2019-07-23,50.00102233886719,48.47251595708524,46.97791038221097,0.19358586620138674,0.07979595580620755,21099.026103019714,33500.0,461,0.049832136259781085,0.0,0.0,0.0,421,0,0,0,0.0,0.33296030279951355,0.0,0.0,0.0,1.0
2019-07-24,49.960323333740234,48.61421189771905,47.21245150906041,0.18252135551140816,0.07031732238442011,21099.026103019714,33500.0,461,0.04895467886024424,0.0,0.0,0.0,422,0,0,0,0.0,0.33101039746720945,0.0,0.0,0.0,1.0
2019-07-25,49.56527328491211,48.70478917268982,47.30728995916245,0.1730691336391638,0.07393208404198363,21099.026103019714,33500.0,461,0.05331706455675249,0.0,0.0,0.0,425,0,0,0,0.0,0.3297639460116416,0.0,0.0,0.0,0.9507671114848624
2019-07-26,49.73765563964844,48.80315740763827,47.41390370707038,0.1729709886061593,0.07643829594688532,21099.026103019714,33500.0,461,0.059210969099336375,0.0,0.0,0.0,424,0,0,0,0.0,0.32841028164414204,0.0,0.0,0.0,0.8857365764052754
2019-07-29,50.20213317871094,48.93639319535948,47.604830506687634,0.16958525655666257,0.07573632450842746,21099.026103019714,33500.0,461,0.060363433650645226,0.0,0.0,0.0,420,0,0,0,0.0,0.3265767981175905,0.0,0.0,0.0,0.8659612550227049
2019-07-30,49.98664474487305,49.03641715245601,47.682937673270274,0.1611521579640624,0.07306295877071661,21099.026103019714,33500.0,461,0.0625350289555646,0.0,0.0,0.0,422,0,0,0,0.0,0.32520034903635164,0.0,0.0,0.0,0.8380512811079364
2019-07-31,51.006591796875,49.22405283287687,47.64812055801532,0.1737739223452162,0.08350340152160395,21099.026103019714,33500.0,461,0.07175821247874214,0.0,0.0,0.0,413,0,0,0,0.0,0.3226182580311571,0.0,0.0,0.0,0.7342000363527856
2019-08-01,49.90285110473633,49.28870028733968,47.68846673881646,0.19214477884600875,0.084512483643381,21599.026103019714,34000.0,461,0.05980254304137399,0.0,0.0,0.0,432,0,0,0,0.0,0.3317032108098944,0.0,0.0,0.0,0.8946390182307848
2019-08-02,48.84701156616211,49.24663469484658,47.64387872632838,0.2076908186791356,0.0876439713278496,21599.026103019714,34000.0,461,0.22030539307498162,0.0,0.0,0.0,442,0,0,0,0.0,0.3322735707551684,0.04057364844935142,0.0,1.0,0.9747585556705232
2019-08-05,46.289981842041016,48.9650487088651,46.96542103949491,0.27055855990326577,0.13445222623196165,21599.026103019714,34000.0,461,0.5564716974972085,0.2607861624953475,1.0,0.5564716974972085,466,3,3,3,138.86994552612305,0.33609154544744674,0.27316085017390807,1.0,1.0,0.6769188053240112
2019-08-06,47.16625213623047,48.79373474956657,46.64237555049888,0.2790734036446584,0.1445870167637764,21460.15615749359,34000.0,464,0.3145511934897407,0.0,0.0,0.0,454,0,0,0,0.0,0.33410903165297384,0.16677167895521214,0.0,1.0,0.6084512628394301
2019-08-07,47.654693603515625,48.68525464041886,46.44345836095206,0.27931810421981174,0.14308153059305773,21460.15615749359,34000.0,464,0.285962833030955,0.0,0.0,0.0,450,0,0,0,0.0,0.33558946608369555,0.10583913389328942,0.0,1.0,0.6268003695868822
2019-08-08,48.705753326416016,48.68720689622811,46.46732323208845,0.2896383361591411,0.16026721583015524,21460.15615749359,34000.0,464,0.10040149038059648,0.0,0.0,0.0,440,0,0,0,0.0,0.3355628235338281,0.0,0.0,0.0,0.5060178020962616
2019-08-09,48.304386138916016,48.6507477764841,46.410133489125684,0.28997054318121057,0.1600116743593255,21460.15615749359,34000.0,464,0.26623040125634134,0.0,0.0,0.0,444,0,0,0,0.0,0.33606038328562876,0.03559674346213287,0.0,1.0,0.5101530578015137
2019-08-12,48.18181228637695,48.60608725361676,46.33067713585908,0.28780767464130697,0.164308124925923,21460.15615749359,34000.0,464,0.27517185218179663,0.0,0.0,0.0,445,0,0,0,0.0,0.33666986806828897,0.04364422145584587,0.0,1.0,0.45969488104064005
2019-08-13,50.22224426269531,48.7600069687671,46.4230827950034,0.32567265162512,0.17528136664854216,21460.15615749359,34000.0,464,0.09572291983246603,0.0,0.0,0.0,427,0,0,0,0.0,0.33456931666153134,0.0,0.0,0.0,0.5483327266522309
2019-08-14,48.72737121582031,48.75689880181979,46.421382649342156,0.34343926394596297,0.20109495532855062,21460.15615749359,34000.0,464,0.25961737888067965,0.0,0.0,0.0,440,0,0,0,0.0,0.33461173399869465,0.003028041848959075,0.0,1.0,0.4232052025076456
2019-08-15,48.48463821411133,48.73096922203803,46.3812077166245,0.34132990761938736,0.20069346465327076,21460.15615749359,34000.0,464,0.27037870853359064,0.0,0.0,0.0,442,0,0,0,0.0,0.33496559649924573,0.025274585326254755,0.0,1.0,0.41729373287884575
2019-08-16,49.62860870361328,48.81645869647377,46.46817803571377,0.34715075022682784,0.20877532401096813,21460.15615749359,34000.0,464,0.11164318849751778,0.0,0.0,0.0,432,0,0,0,0.0,0.33379891661282857,0.0,0.0,0.0,0.3856632397825508
2019-08-19,50.55389404296875,48.98192872947329,46.554800533646855,0.34400353935495914,0.21381299610202276,21460.15615749359,34000.0,464,0.115118405883458,0.0,0.0,0.0,424,0,0,0,0.0,0.3315407373389528,0.0,0.0,0.0,0.34074925919070753
2019-08-20,50.556297302246094,49.13186859354689,46.65193378253019,0.34311476008882574,0.2130911068076595,21460.15615749359,34000.0,464,0.11409096679367625,0.0,0.0,0.0,424,0,0,0,0.0,0.3294944991939483,0.0,0.0,0.0,0.34181557843600485
2019-08-21,51.1042594909668,49.31971534568212,46.714794985012595,0.34488729375636823,0.21487074965531602,21460.15615749359,34000.0,464,0.11336126860079906,0.0,0.0,0.0,419,0,0,0,0.0,0.3269309435177499,0.0,0.0,0.0,0.33757655982188384
2019-08-22,51.060997009277344,49.485551694595955,46.75846437723761,0.3432783169180318,0.21443244101199774,21460.15615749359,34000.0,464,0.1126947172868337,0.0,0.0,0.0,420,0,0,0,0.0,0.32466776510904344,0.0,0.0,0.0,0.3340577701223584
2019-08-23,48.700927734375,49.41082560314634,46.678062290415426,0.3829260840055858,0.22874222050940105,21460.15615749359,34000.0,464,0.28938149280800335,0.0,0.0,0.0,440,0,0,0,0.0,0.3256875564747087,0.07183626868260003,0.0,1.0,0.39504228512785633
2019-08-26,49.626216888427734,49.431339058887424,46.72820542696937,0.38781409904488956,0.234020846425619,21460.15615749359,34000.0,464,0.10833529231722921,0.0,0.0,0.0,432,0,0,0,0.0,0.3254076081375363,0.0,0.0,0.0,0.3809813134466211
2019-08-27,49.06623840332031,49.39656756788103,46.7160283486493,0.3895611200481848,0.2340408308065276,21460.15615749359,34000.0,464,0.2729849743743253,0.0,0.0,0.0,437,0,0,0,0.0,0.32588213672068245,0.033436449213477826,0.0,1.0,0.3870838929604685
2019-08-28,49.39550018310547,49.39646591218811,46.8524894127622,0.38272220562099735,0.23377999924664628,21460.15615749359,34000.0,464,0.2602662292348958,0.0,0.0,0.0,434,0,0,0,0.0,0.3258835240219034,9.775285182959145e-05,0.0,1.0,0.3642534535828408
2019-08-29,50.231849670410156,49.47602627011402,46.906311562733876,0.38004858759249227,0.23716648568433404,21460.15615749359,34000.0,464,0.11262108661932106,0.0,0.0,0.0,427,0,0,0,0.0,0.3247977591372675,0.0,0.0,0.0,0.3353790499244931
2019-08-30,50.166961669921875,49.54182964152429,46.93469675937915,0.3714052088835876,0.23577419442665865,21460.15615749359,34000.0,464,0.11448337339480748,0.0,0.0,0.0,427,0,0,0,0.0,0.323899736656845,0.0,0.0,0.0,0.31271508100772794
2019-09-03,49.43635559082031,49.531784493838195,47.31069238661665,0.3191592205094655,0.21001606046539112,21960.15615749359,34500.0,464,0.2779191209041599,0.0,0.0,0.0,444,0,0,0,0.0,0.3338333911553356,0.0096330976153054,0.0,1.0,0.2664079904262855
2019-09-04,50.27511215209961,49.602577604148806,47.600239107137355,0.3179728924969823,0.20852324515120046,21960.15615749359,34500.0,464,0.12272325388656546,0.0,0.0,0.0,436,0,0,0,0.0,0.3328812751210131,0.0,0.0,0.0,0.27073319917890437
2019-09-05,51.25807189941406,49.7602437275074,47.810852950304664,0.3222916465981954,0.21279119107099048,21960.15615749359,34500.0,464,0.12262642504870225,0.0,0.0,0.0,428,0,0,0,0.0,0.330760780012654,0.0,0.0,0.0,0.2621592595699207
2019-09-06,51.253257751464844,49.902435539312876,47.89037738118598,0.3152071612592283,0.2029673036155412,21960.15615749359,34500.0,464,0.11856555049020287,0.0,0.0,0.0,428,0,0,0,0.0,0.32884840318141517,0.0,0.0,0.0,0.29416230941433974
2019-09-09,51.47196578979492,50.05191461078736,48.04077259041976,0.31254344326819067,0.20113333363776542,21960.15615749359,34500.0,464,0.11758446523958786,0.0,0.0,0.0,426,0,0,0,0.0,0.3268380179882512,0.0,0.0,0.0,0.2949264285512516
