threshold,score_mix_lambda,w_shortage,w_value,w_bb,w_trend,w_risk,shares,spent,cash,trades,avg_price
0.4,0.8,0.45,0.45,0.1,0.1,0.3,529,2559.8341715037823,57440.16582849622,275,4.839005995281252
0.4,0.8,0.45,0.35,0.1,0.05,0.2,529,2333.737008213997,57666.262991786,308,4.411601149742905
0.4,0.6,0.45,0.25,0.15,0.05,0.2,529,1625.2312345802784,58374.76876541972,231,3.0722707648020386
0.4,0.7,0.35,0.35,0.2,0.05,0.1,528,3268.909030497074,56731.090969502926,238,6.19111558806264
0.55,0.6,0.45,0.35,0.1,0.1,0.1,527,3050.200154542923,56949.79984545708,220,5.787856080726609
0.4,0.7,0.35,0.45,0.1,0.1,0.2,526,3301.332857877016,56698.667142122984,240,6.2762982088916655
0.4,0.8,0.35,0.25,0.15,0.1,0.1,526,2723.4373983740807,57276.56260162592,327,5.17763763949445
0.5,0.8,0.45,0.35,0.15,0.15,0.2,526,2662.448361724615,57337.551638275385,274,5.061688900617139
0.55,0.8,0.45,0.25,0.15,0.15,0.1,526,2390.53633210063,57609.46366789937,301,4.544745878518308
0.5,0.7,0.35,0.35,0.1,0.15,0.1,525,3327.3047653138638,56672.695234686136,239,6.337723362502597
0.45,0.7,0.35,0.35,0.15,0.1,0.1,525,3258.5831300616264,56741.41686993837,238,6.206825009641193
0.45,0.6,0.45,0.35,0.2,0.15,0.3,525,2019.9651663899422,57980.03483361006,206,3.8475526978856043
0.4,0.6,0.45,0.35,0.1,0.1,0.3,525,1887.4499610960484,58112.55003890395,222,3.595142783040092
0.5,0.6,0.45,0.35,0.15,0.05,0.1,524,3031.361861169338,56968.63813883066,220,5.785041719788813
0.45,0.7,0.45,0.45,0.2,0.05,0.2,524,2974.6220078766346,57025.377992123365,226,5.676759557016478
0.5,0.8,0.45,0.25,0.2,0.1,0.1,524,2405.4235536158085,57594.57644638419,302,4.5905029649156655
0.4,0.7,0.45,0.25,0.1,0.15,0.3,524,1724.7183714210987,58275.2816285789,242,3.291447273704387
0.4,0.7,0.35,0.35,0.15,0.05,0.1,523,3331.309129565954,56668.690870434046,240,6.369615926512341
0.4,0.8,0.35,0.35,0.1,0.15,0.2,523,2880.994908004999,57119.005091995,291,5.508594470372848
0.45,0.7,0.35,0.35,0.1,0.1,0.1,521,3382.5980237424374,56617.40197625756,242,6.492510602192778
0.5,0.6,0.45,0.35,0.1,0.05,0.1,521,3021.149811923504,56978.850188076496,220,5.79875203824089
0.45,0.8,0.45,0.45,0.1,0.15,0.3,521,2686.134919166565,57313.865080833435,260,5.15572921145214
0.5,0.7,0.45,0.45,0.15,0.1,0.2,519,2957.7403475642204,57042.25965243578,225,5.698921671607361
0.45,0.8,0.45,0.35,0.2,0.1,0.2,519,2573.638892173767,57426.36110782623,275,4.95884179609589
0.4,0.8,0.35,0.25,0.1,0.1,0.1,518,2754.6773405969143,57245.322659403086,328,5.317909923932267
0.45,0.6,0.45,0.35,0.15,0.15,0.3,518,2002.8451458215714,57997.15485417843,206,3.866496420504964
0.5,0.8,0.45,0.35,0.1,0.15,0.2,516,2603.5721691548824,57396.42783084512,275,5.045682498362175
0.45,0.8,0.45,0.25,0.2,0.05,0.1,516,2392.956526696682,57607.04347330332,305,4.637512648636981
0.4,0.6,0.45,0.45,0.2,0.05,0.3,516,2181.3197766542435,57818.68022334576,209,4.227363908244658
0.55,0.7,0.45,0.45,0.1,0.15,0.2,515,2959.9189868867397,57040.08101311326,224,5.747415508517941
0.4,0.6,0.45,0.25,0.1,0.05,0.2,515,1532.6703932583332,58467.32960674167,229,2.9760590160355984
0.4,0.7,0.35,0.35,0.1,0.05,0.1,514,3333.6533857882023,56666.3466142118,242,6.485706976241639
0.5,0.8,0.45,0.25,0.15,0.1,0.1,514,2400.102944612503,57599.8970553875,305,4.669460981736387
0.45,0.8,0.45,0.35,0.15,0.1,0.2,513,2595.8484970629215,57404.15150293708,276,5.060133522539808
0.55,0.8,0.45,0.25,0.1,0.15,0.1,512,2357.4677985310555,57642.532201468945,305,4.604429294005968
0.45,0.7,0.45,0.45,0.15,0.05,0.2,511,2959.915224313736,57040.084775686264,227,5.792397699244102
0.5,0.7,0.45,0.45,0.1,0.1,0.2,510,2959.618715852499,57040.3812841475,225,5.803173952651959
0.55,0.7,0.45,0.35,0.2,0.1,0.1,510,2928.176416784525,57071.823583215475,220,5.74152238585201
0.4,0.6,0.35,0.45,0.2,0.15,0.3,510,2658.7710455060005,57341.228954494,205,5.213276559815688
0.55,0.6,0.35,0.45,0.2,0.15,0.1,509,3777.4065468609333,56222.59345313907,187,7.421230936858415
0.4,0.7,0.45,0.25,0.2,0.05,0.2,507,1634.291201531887,58365.70879846811,234,3.2234540464139783
0.55,0.7,0.45,0.35,0.15,0.1,0.1,505,2936.849642395973,57063.15035760403,222,5.8155438463286595
0.4,0.7,0.45,0.35,0.2,0.1,0.3,505,1913.5401763021946,58086.459823697805,224,3.789188467925138
0.5,0.7,0.45,0.35,0.2,0.05,0.1,504,2922.6030450463295,57077.39695495367,222,5.798815565568114
0.45,0.7,0.45,0.45,0.1,0.05,0.2,504,2910.9662776887417,57089.03372231126,226,5.775726741445916
0.45,0.8,0.45,0.25,0.15,0.05,0.1,504,2337.824135810137,57662.17586418986,308,4.63853995200424
0.4,0.6,0.45,0.45,0.15,0.05,0.3,504,2135.659712821245,57864.340287178755,208,4.237420065121518
0.45,0.8,0.45,0.35,0.1,0.1,0.2,503,2569.0045596659184,57430.99544033408,277,5.107364929753317
0.4,0.6,0.35,0.25,0.2,0.15,0.2,503,2073.100529104471,57926.89947089553,214,4.121472224859784
0.5,0.8,0.45,0.25,0.1,0.1,0.1,502,2328.3707199692726,57671.62928003073,307,4.638188685197754
0.4,0.6,0.35,0.25,0.15,0.15,0.2,502,2087.579546123743,57912.42045387626,215,4.158524992278372
0.45,0.6,0.25,0.45,0.2,0.15,0.1,500,4036.5378086566925,55963.46219134331,199,8.073075617313386
0.45,0.6,0.45,0.35,0.1,0.15,0.3,500,1925.628330141306,58074.371669858694,205,3.851256660282612
0.4,0.6,0.35,0.45,0.15,0.15,0.3,499,2614.1048099696636,57385.89519003034,204,5.238686993927182
0.45,0.6,0.25,0.45,0.15,0.15,0.1,498,4011.9176728129387,55988.08232718706,200,8.056059583961725
0.5,0.7,0.45,0.35,0.15,0.05,0.1,498,2893.005401134491,57106.99459886551,222,5.809247793442753
0.4,0.6,0.25,0.45,0.2,0.1,0.1,497,4006.4810888171196,55993.51891118288,200,8.061330158585754
0.5,0.6,0.45,0.45,0.2,0.15,0.3,497,2281.9831512868404,57718.01684871316,190,4.5915153949433405
0.4,0.7,0.45,0.35,0.15,0.1,0.3,496,1911.9009494781494,58088.09905052185,225,3.854639011044656
0.4,0.7,0.45,0.25,0.15,0.05,0.2,495,1574.8072908818722,58425.19270911813,234,3.181428870468429
0.55,0.7,0.45,0.35,0.1,0.1,0.1,494,2906.1609856784344,57093.839014321566,222,5.88291697505756
0.45,0.8,0.45,0.25,0.1,0.05,0.1,494,2304.590754419565,57695.409245580435,309,4.665163470484949
0.4,0.6,0.45,0.45,0.1,0.05,0.3,494,2125.0348012447357,57874.965198755264,208,4.301689881062218
0.5,0.6,0.45,0.25,0.2,0.15,0.2,494,1772.921394854784,58227.078605145216,199,3.5889097061837734
0.4,0.6,0.25,0.45,0.15,0.1,0.1,493,3950.5664860606194,56049.43351393938,201,8.013319444342027
0.55,0.6,0.35,0.45,0.15,0.15,0.1,493,3725.7188366651535,56274.28116333485,188,7.557239019604774
0.5,0.7,0.45,0.35,0.1,0.05,0.1,493,2910.4521141946316,57089.54788580537,225,5.90355398416761
0.45,0.6,0.45,0.45,0.2,0.1,0.3,493,2247.385243266821,57752.61475673318,192,4.558590757133511
0.45,0.7,0.45,0.35,0.2,0.15,0.3,493,2042.3031573593616,57957.69684264064,210,4.142602753264425
0.45,0.6,0.25,0.45,0.1,0.15,0.1,492,3971.771352648735,56028.228647351265,201,8.072706001318567
0.55,0.6,0.35,0.45,0.1,0.15,0.1,491,3735.630405008793,56264.36959499121,189,7.608208564172695
0.4,0.6,0.35,0.25,0.1,0.15,0.2,491,2038.9348675310612,57961.06513246894,215,4.152616838148801
0.5,0.6,0.35,0.45,0.2,0.1,0.1,490,3739.7841734588146,56260.215826541185,189,7.63221259889554
0.4,0.7,0.45,0.35,0.1,0.1,0.3,490,1862.4286708831787,58137.57132911682,226,3.8008748385370996
0.55,0.8,0.45,0.45,0.2,0.15,0.2,489,2839.67443215847,57160.32556784153,229,5.807105178238181
0.45,0.6,0.45,0.25,0.2,0.1,0.2,488,1768.7807740569115,58231.21922594309,201,3.6245507665100645
0.5,0.6,0.45,0.45,0.15,0.15,0.3,487,2270.851632922888,57729.14836707711,191,4.662939697993609
0.4,0.6,0.35,0.45,0.1,0.15,0.3,486,2595.331683576107,57404.66831642389,203,5.3401886493335535
0.5,0.6,0.45,0.25,0.15,0.15,0.2,486,1781.6298530697823,58218.37014693022,201,3.6659050474686876
0.4,0.7,0.45,0.25,0.1,0.05,0.2,486,1500.8405412137508,58499.15945878625,234,3.088149261756689
0.4,0.6,0.25,0.45,0.1,0.1,0.1,484,3948.974478274584,56051.025521725416,201,8.159038178253272
0.45,0.6,0.45,0.45,0.15,0.1,0.3,484,2253.9636054039,57746.0363945961,193,4.656949597941942
0.5,0.6,0.35,0.45,0.15,0.1,0.1,482,3688.8177723884583,56311.18222761154,190,7.653148905370245
0.45,0.6,0.45,0.25,0.15,0.1,0.2,482,1769.5562436282635,58230.44375637174,202,3.671278513751584
0.45,0.8,0.35,0.45,0.2,0.15,0.2,481,3043.6497240662575,56956.35027593374,246,6.3277541040878535
0.45,0.6,0.35,0.45,0.2,0.05,0.1,480,3700.9082205295563,56299.091779470444,190,7.710225459436575
0.4,0.7,0.45,0.45,0.2,0.05,0.3,479,2153.30757984519,57846.69242015481,213,4.495422922432547
0.45,0.7,0.45,0.35,0.15,0.15,0.3,479,1999.744329661131,58000.25567033887,211,4.17483158593138
0.5,0.6,0.45,0.25,0.1,0.15,0.2,479,1746.8441014885902,58253.15589851141,201,3.6468561617715873
0.55,0.8,0.45,0.45,0.15,0.15,0.2,478,2854.017231106758,57145.98276889324,232,5.9707473454116275
0.45,0.6,0.35,0.45,0.15,0.05,0.1,477,3697.5022270083427,56302.49777299166,191,7.751576995824618
0.5,0.6,0.45,0.45,0.1,0.15,0.3,477,2284.1010358035564,57715.89896419644,192,4.788471773173074
0.55,0.6,0.45,0.45,0.2,0.05,0.1,476,3287.003850966692,56712.99614903331,175,6.905470275140109
0.4,0.7,0.35,0.25,0.2,0.15,0.2,476,2097.982112646103,57902.0178873539,217,4.4075254467355105
0.5,0.8,0.45,0.45,0.2,0.1,0.2,475,2814.4659076035023,57185.5340923965,231,5.925191384428426
0.4,0.8,0.45,0.25,0.2,0.15,0.3,475,1662.337559133768,58337.66244086623,253,3.4996580192289852
0.5,0.6,0.35,0.45,0.1,0.1,0.1,474,3658.961446404457,56341.03855359554,190,7.7193279460009645
0.45,0.6,0.45,0.45,0.1,0.1,0.3,474,2258.609530955553,57741.39046904445,193,4.764999010454753
0.45,0.8,0.35,0.45,0.15,0.15,0.2,473,3005.5615895688534,56994.43841043115,246,6.354252832069458
0.45,0.6,0.45,0.25,0.1,0.1,0.2,473,1746.3725330531597,58253.62746694684,203,3.692119520196955
0.45,0.7,0.45,0.35,0.1,0.15,0.3,472,1977.058182746172,58022.94181725383,211,4.188682590563924
0.55,0.7,0.35,0.45,0.2,0.15,0.1,471,3513.1595192849636,56486.84048071504,190,7.45893740824833
0.45,0.6,0.35,0.35,0.2,0.15,0.2,470,2534.5835579037666,57465.41644209623,197,5.392730974263333
0.4,0.7,0.45,0.45,0.15,0.05,0.3,470,2140.841277360916,57859.158722639084,214,4.554981441193439
0.55,0.6,0.45,0.45,0.15,0.05,0.1,469,3321.8173040151596,56678.18269598484,179,7.082766106642131
0.4,0.8,0.35,0.45,0.2,0.1,0.2,469,3032.217187911272,56967.78281208873,248,6.4652818505570835
0.45,0.7,0.25,0.45,0.2,0.15,0.1,468,3708.6958419680595,56291.30415803194,201,7.924563764889016
0.55,0.8,0.45,0.45,0.1,0.15,0.2,468,2800.9016902446747,57199.098309755325,232,5.98483267146298
0.4,0.7,0.35,0.45,0.2,0.15,0.3,468,2593.0661666095257,57406.933833390474,207,5.540739672242577
0.4,0.7,0.35,0.25,0.15,0.15,0.2,468,2122.970740944147,57877.02925905585,219,4.536262266974673
0.45,0.6,0.35,0.45,0.1,0.05,0.1,467,3635.8147748708725,56364.18522512913,190,7.785470610001869
0.5,0.7,0.45,0.45,0.2,0.15,0.3,466,2266.8369907438755,57733.163009256124,195,4.8644570616821365
0.4,0.8,0.45,0.25,0.15,0.15,0.3,466,1576.0199682414532,58423.98003175855,254,3.3820170992305862
0.5,0.8,0.35,0.35,0.2,0.15,0.1,465,3119.7050645649433,56880.29493543506,250,6.709043149602029
0.4,0.6,0.35,0.35,0.2,0.1,0.2,465,2524.6540872454643,57475.345912754536,197,5.42936362848487
0.45,0.6,0.35,0.35,0.15,0.15,0.2,465,2524.1391894221306,57475.86081057787,197,5.428256321337916
0.45,0.8,0.35,0.45,0.1,0.15,0.2,464,2958.5755718648434,57041.42442813516,248,6.376240456605266
0.5,0.8,0.45,0.45,0.15,0.1,0.2,464,2801.0524903833866,57198.94750961661,234,6.036751056860747
0.4,0.7,0.25,0.45,0.2,0.1,0.1,463,3655.5244485735893,56344.47555142641,202,7.895301184824167
0.4,0.8,0.35,0.45,0.15,0.1,0.2,463,2999.3369903862476,57000.66300961375,248,6.478049655261874
0.5,0.7,0.45,0.25,0.2,0.15,0.2,463,1794.742105513811,58205.25789448619,204,3.8763328412825295
0.4,0.8,0.45,0.25,0.1,0.15,0.3,463,1537.969291895628,58462.03070810437,253,3.3217479306601034
0.4,0.8,0.25,0.35,0.2,0.15,0.1,462,3335.2461159825325,56664.75388401747,265,7.219147437191629
0.55,0.6,0.45,0.45,0.1,0.05,0.1,461,3262.748834192753,56737.25116580725,177,7.077546278075386
0.55,0.7,0.35,0.45,0.15,0.15,0.1,460,3505.6797724962234,56494.32022750378,191,7.621042983687443
0.45,0.8,0.45,0.45,0.2,0.05,0.2,460,2784.2414149045944,57215.758585095406,235,6.052698728053466
0.4,0.7,0.35,0.45,0.15,0.15,0.3,460,2548.6946963071823,57451.30530369282,206,5.540640644146048
0.4,0.6,0.35,0.35,0.15,0.1,0.2,460,2504.600755393505,57495.399244606495,197,5.444784250855446
0.4,0.7,0.45,0.45,0.1,0.05,0.3,460,2055.986947774887,57944.01305222511,212,4.469536842988885
0.45,0.7,0.25,0.45,0.15,0.15,0.1,459,3692.827733784914,56307.172266215086,203,8.045376326328789
0.4,0.7,0.35,0.25,0.1,0.15,0.2,459,2029.1984077990055,57970.801592200994,219,4.420911563832256
0.45,0.7,0.45,0.45,0.2,0.1,0.3,458,2261.1146092116833,57738.88539078832,197,4.9369314611608806
0.5,0.8,0.35,0.35,0.15,0.15,0.1,457,3157.4830397367477,56842.51696026325,254,6.9091532598178285
0.45,0.8,0.35,0.35,0.2,0.1,0.1,457,3143.5218666791916,56856.47813332081,254,6.8786036470004195
0.4,0.7,0.25,0.45,0.15,0.1,0.1,455,3647.107735425234,56352.892264574766,203,8.015621396538975
0.5,0.7,0.35,0.45,0.2,0.1,0.1,455,3490.891390800476,56509.108609199524,192,7.672288770990058
0.45,0.7,0.45,0.25,0.2,0.1,0.2,455,1775.706529200077,58224.29347079992,205,3.902651712527642
0.45,0.7,0.25,0.45,0.1,0.15,0.1,454,3672.446175187826,56327.553824812174,203,8.08908849160314
0.4,0.8,0.25,0.35,0.15,0.15,0.1,454,3326.8789492845535,56673.12105071545,266,7.327927201067299
0.45,0.8,0.45,0.45,0.15,0.05,0.2,454,2763.2182931005955,57236.781706899405,235,6.08638390550792
0.45,0.6,0.35,0.35,0.1,0.15,0.2,454,2512.818897277117,57487.18110272288,197,5.534843386072945
0.5,0.7,0.45,0.45,0.15,0.15,0.3,454,2246.0531630814075,57753.94683691859,196,4.947253663174907
0.5,0.8,0.45,0.45,0.1,0.1,0.2,453,2700.855316787958,57299.14468321204,232,5.962153017191961
0.55,0.7,0.35,0.45,0.1,0.15,0.1,451,3552.6813820898533,56447.31861791015,193,7.877342310620517
0.5,0.7,0.35,0.45,0.15,0.1,0.1,450,3528.474920332432,56471.52507966757,194,7.841055378516515
0.4,0.8,0.35,0.45,0.1,0.1,0.2,450,2916.660604327917,57083.33939567208,249,6.481468009617593
0.4,0.7,0.35,0.45,0.1,0.15,0.3,450,2497.104344010353,57502.89565598965,205,5.549120764467451
0.45,0.7,0.45,0.45,0.15,0.1,0.3,450,2252.646186798811,57747.35381320119,198,5.005880415108469
0.4,0.7,0.25,0.45,0.1,0.1,0.1,449,3627.9037119448185,56372.09628805518,203,8.079963723707836
0.45,0.7,0.35,0.45,0.2,0.05,0.1,449,3452.53853482008,56547.46146517992,193,7.689395400490156
0.55,0.8,0.45,0.35,0.2,0.1,0.1,449,2781.0412765443325,57218.95872345567,230,6.1938558497646605
0.4,0.6,0.35,0.35,0.1,0.1,0.2,449,2490.18285420537,57509.81714579463,197,5.54606426326363
0.45,0.8,0.35,0.35,0.15,0.1,0.1,448,3115.754298478365,56884.245701521635,254,6.954808701960636
0.5,0.7,0.45,0.45,0.1,0.15,0.3,448,2241.680235773325,57758.319764226675,196,5.0037505262797435
0.5,0.7,0.45,0.25,0.15,0.15,0.2,448,1750.6031430363655,58249.396856963634,206,3.9075963014204587
0.45,0.7,0.35,0.35,0.2,0.15,0.2,447,2519.417023360729,57480.58297663927,199,5.636279694319304
0.45,0.7,0.45,0.25,0.15,0.1,0.2,447,1746.418378263712,58253.58162173629,207,3.906976237726425
0.55,0.7,0.45,0.45,0.2,0.05,0.1,446,3121.174428075552,56878.82557192445,180,6.998148941873435
0.5,0.7,0.35,0.45,0.1,0.1,0.1,445,3551.4908097684383,56448.50919023156,196,7.9808782241987375
0.5,0.8,0.35,0.35,0.1,0.15,0.1,445,3100.9060487747192,56899.09395122528,254,6.968328199493751
0.4,0.8,0.35,0.35,0.2,0.05,0.1,444,3091.163307964802,56908.8366920352,254,6.962079522443247
0.45,0.7,0.45,0.45,0.1,0.1,0.3,444,2275.3814394176006,57724.6185605824,199,5.124732971661262
0.45,0.7,0.35,0.45,0.15,0.05,0.1,443,3513.560375481844,56486.439624518156,196,7.931287529304388
0.4,0.7,0.35,0.35,0.2,0.1,0.2,443,2503.098200440407,57496.90179955959,199,5.6503345382401955
0.55,0.6,0.45,0.35,0.2,0.15,0.2,443,2040.442330032587,57959.55766996741,173,4.605964627613063
0.4,0.8,0.25,0.35,0.1,0.15,0.1,441,3258.9493145644665,56741.05068543553,267,7.389907742776568
0.45,0.8,0.45,0.45,0.1,0.05,0.2,441,2657.905096024275,57342.094903975725,234,6.026995682594728
0.4,0.6,0.45,0.25,0.2,0.1,0.3,441,1231.279615521431,58768.72038447857,184,2.792017268756079
0.55,0.8,0.45,0.35,0.15,0.1,0.1,440,2785.5691968798637,57214.430803120136,234,6.330839083817872
0.5,0.8,0.45,0.35,0.2,0.05,0.1,439,2723.9681061804295,57276.03189381957,234,6.204938738452003
0.55,0.6,0.45,0.35,0.15,0.15,0.2,439,2028.1265266239643,57971.873473376036,176,4.619878192765294
0.4,0.8,0.45,0.35,0.2,0.1,0.3,439,1744.8487918376923,58255.15120816231,235,3.974598614664447
0.45,0.7,0.35,0.45,0.1,0.05,0.1,438,3493.178816884756,56506.821183115244,196,7.975294102476612
0.45,0.7,0.35,0.35,0.15,0.15,0.2,438,2488.331722587347,57511.66827741265,200,5.681122654309012
0.55,0.7,0.45,0.45,0.15,0.05,0.1,437,3130.389690518379,56869.61030948162,182,7.163363136197664
0.4,0.7,0.35,0.35,0.15,0.1,0.2,436,2485.4303337037563,57514.569666296244,201,5.700528288311368
0.5,0.7,0.45,0.25,0.1,0.15,0.2,436,1665.4849437773228,58334.51505622268,206,3.8199195958195475
0.45,0.7,0.45,0.25,0.1,0.1,0.2,436,1651.6187178194523,58348.38128218055,207,3.788116325273973
0.5,0.6,0.45,0.35,0.2,0.1,0.2,435,2006.2044619321823,57993.79553806782,175,4.611964280303868
0.45,0.6,0.45,0.35,0.2,0.05,0.2,433,2027.2508253455162,57972.749174654484,179,4.681872575855696
0.4,0.8,0.45,0.35,0.15,0.1,0.3,433,1693.4472043514252,58306.552795648575,236,3.9109635204420905
0.5,0.6,0.45,0.35,0.15,0.1,0.2,432,2036.4799663126469,57963.52003368735,178,4.71407399609409
0.45,0.8,0.35,0.35,0.1,0.1,0.1,431,3027.7227462530136,56972.27725374699,254,7.02487876160792
0.4,0.8,0.35,0.35,0.15,0.05,0.1,430,3007.8320947885513,56992.16790521145,254,6.994958359973375
0.5,0.8,0.45,0.35,0.15,0.05,0.1,430,2730.486313223839,57269.51368677616,234,6.3499681702879975
0.45,0.7,0.35,0.35,0.1,0.15,0.2,429,2444.2563026845455,57555.743697315454,200,5.697567139124815
0.45,0.6,0.45,0.35,0.15,0.05,0.2,429,2030.2498286366463,57969.750171363354,179,4.732517083069106
0.55,0.8,0.45,0.35,0.1,0.1,0.1,428,2702.087340593338,57297.91265940666,235,6.313288178956397
0.45,0.8,0.45,0.35,0.2,0.15,0.3,428,1851.3361195027828,58148.66388049722,220,4.325551681081269
0.55,0.6,0.45,0.35,0.1,0.15,0.2,427,1988.4381465911865,58011.56185340881,176,4.656763809347041
0.4,0.6,0.45,0.25,0.15,0.1,0.3,427,1157.8648633360863,58842.135136663914,183,2.7116273146044176
0.55,0.7,0.45,0.45,0.1,0.05,0.1,425,3161.343253046274,56838.656746953726,183,7.438454713050057
0.4,0.7,0.35,0.35,0.1,0.1,0.2,425,2415.0501714646816,57584.94982853532,200,5.682470991681604
0.4,0.8,0.45,0.35,0.1,0.1,0.3,425,1636.041902065277,58363.95809793472,236,3.849510357800652
0.4,0.8,0.35,0.35,0.1,0.05,0.1,422,2997.9263958632946,57002.073604136705,256,7.104090985458044
0.55,0.7,0.45,0.35,0.2,0.15,0.2,422,2001.1971914470196,57998.80280855298,178,4.742173439447914
0.4,0.8,0.45,0.25,0.2,0.05,0.2,422,1415.672107219696,58584.327892780304,244,3.3546732398570995
0.55,0.8,0.35,0.45,0.2,0.15,0.1,418,3201.670985221863,56798.32901477814,198,7.659499964645605
0.5,0.6,0.45,0.35,0.1,0.1,0.2,418,1959.3227770328522,58040.67722296715,176,4.687375064671895
0.4,0.8,0.45,0.45,0.2,0.05,0.3,418,1954.4821222424507,58045.51787775755,224,4.67579455081926
0.45,0.6,0.45,0.25,0.2,0.15,0.3,418,1281.3404794037342,58718.659520596266,169,3.0654078454634788
0.4,0.6,0.25,0.45,0.2,0.15,0.2,417,2765.6797475218773,57234.32025247812,169,6.632325533625605
0.5,0.8,0.45,0.35,0.1,0.05,0.1,417,2666.778788089752,57333.22121191025,237,6.395152969040173
0.45,0.8,0.45,0.35,0.15,0.15,0.3,417,1806.0182710587978,58193.9817289412,220,4.330979067287285
0.4,0.6,0.45,0.25,0.1,0.1,0.3,417,1110.6502487957478,58889.34975120425,182,2.6634298532272127
0.5,0.6,0.35,0.45,0.2,0.15,0.2,416,2651.1563827097416,57348.84361729026,162,6.3729720738214946
0.45,0.6,0.45,0.35,0.1,0.05,0.2,416,2011.6816464960575,57988.31835350394,179,4.835773188692446
0.5,0.7,0.45,0.35,0.2,0.1,0.2,415,1998.9889993667603,58001.01100063324,179,4.816840962329543
0.4,0.8,0.45,0.25,0.15,0.05,0.2,415,1370.719075202942,58629.28092479706,247,3.3029375306094986
0.4,0.6,0.25,0.45,0.15,0.15,0.2,413,2780.291236937046,57219.708763062954,170,6.731940041009797
0.55,0.7,0.45,0.35,0.15,0.15,0.2,411,2034.8553664684296,57965.14463353157,181,4.950986293110534
0.45,0.7,0.45,0.35,0.2,0.05,0.2,411,2025.844442665577,57974.15555733442,182,4.929061904295808
0.4,0.6,0.45,0.35,0.2,0.05,0.3,411,1322.3679343163967,58677.6320656836,172,3.217440229480284
0.4,0.7,0.45,0.25,0.2,0.1,0.3,411,1209.6527017652988,58790.3472982347,188,2.94319392157007
0.45,0.6,0.35,0.45,0.2,0.1,0.2,410,2609.0160009264946,57390.983999073505,163,6.363453660796329
0.5,0.8,0.45,0.45,0.2,0.15,0.3,410,2063.7629073262215,57936.23709267378,204,5.0335680666493205
0.55,0.6,0.45,0.45,0.2,0.1,0.2,408,2474.3193114101887,57525.68068858981,156,6.064508116201443
0.45,0.8,0.25,0.45,0.2,0.15,0.1,407,3305.630576968193,56694.36942303181,210,8.1219424495533
0.4,0.6,0.25,0.25,0.2,0.15,0.1,407,2584.462367594242,57415.53763240576,177,6.35003038720944
0.4,0.8,0.35,0.45,0.2,0.15,0.3,407,2201.3109980225563,57798.689001977444,209,5.408626530767951
0.5,0.7,0.45,0.35,0.15,0.1,0.2,407,2018.6185477674007,57981.3814522326,181,4.959750731615236
0.45,0.8,0.45,0.35,0.1,0.15,0.3,407,1717.0497859418392,58282.95021405816,219,4.218795542854642
0.5,0.6,0.35,0.45,0.15,0.15,0.2,406,2622.9554277658463,57377.044572234154,163,6.460481349176961
0.4,0.8,0.45,0.45,0.15,0.05,0.3,406,1853.7157784104347,58146.284221589565,223,4.565802409877918
0.4,0.8,0.45,0.25,0.1,0.05,0.2,406,1329.1547859609127,58670.84521403909,246,3.2737802609874698
0.4,0.6,0.25,0.25,0.15,0.15,0.1,405,2558.9901338219643,57441.009866178036,177,6.318494157585097
0.4,0.8,0.35,0.25,0.2,0.15,0.2,405,1795.1009404361248,58204.899059563875,228,4.432348001076852
0.45,0.6,0.45,0.25,0.15,0.15,0.3,404,1220.654139816761,58779.34586018324,168,3.0214211381602993
0.5,0.6,0.45,0.45,0.2,0.05,0.2,403,2491.8378471434116,57508.16215285659,157,6.183220464375712
0.45,0.7,0.45,0.35,0.15,0.05,0.2,403,2018.1588291823864,57981.84117081761,183,5.007838285812373
0.55,0.8,0.35,0.45,0.15,0.15,0.1,402,3155.594007283449,56844.40599271655,198,7.849736336525993
0.5,0.8,0.45,0.45,0.15,0.15,0.3,402,2042.1625512242317,57957.83744877577,203,5.080006346328934
0.45,0.8,0.45,0.45,0.2,0.1,0.3,401,2023.0152212679386,57976.98477873206,206,5.04492573882279
0.4,0.7,0.45,0.25,0.15,0.1,0.3,401,1110.5671240389347,58889.432875961065,187,2.7694940749100616
0.45,0.8,0.25,0.45,0.15,0.15,0.1,400,3273.4274577498436,56726.57254225016,210,8.18356864437461
0.4,0.6,0.25,0.45,0.1,0.15,0.2,400,2695.2516680061817,57304.74833199382,168,6.738129170015454
0.4,0.6,0.35,0.45,0.2,0.05,0.2,400,2542.484462916851,57457.51553708315,163,6.356211157292128
0.45,0.6,0.35,0.45,0.15,0.1,0.2,399,2554.8590737581253,57445.140926241875,163,6.403155573328635
0.55,0.6,0.45,0.45,0.15,0.1,0.2,399,2466.881300508976,57533.118699491024,156,6.182659901025002
0.4,0.8,0.35,0.45,0.15,0.15,0.3,399,2170.829236328602,57829.1707636714,210,5.44067477776592
0.55,0.7,0.45,0.35,0.1,0.15,0.2,399,1961.1149831712246,58038.885016828775,180,4.915075145792543
0.5,0.8,0.45,0.25,0.2,0.15,0.2,399,1534.1947710812092,58465.80522891879,211,3.845099676895261
0.5,0.8,0.35,0.45,0.2,0.1,0.1,398,3090.4064289927483,56909.59357100725,198,7.764840273851126
0.4,0.8,0.25,0.45,0.2,0.1,0.1,397,3202.8856827020645,56797.114317297935,210,8.067722122675226
0.55,0.8,0.45,0.45,0.2,0.05,0.1,397,2904.7903382778168,57095.20966172218,187,7.316852237475609
