threshold,score_mix_lambda,w_shortage,w_value,w_bb,w_trend,w_risk,shares,spent,cash,trades,avg_price
0.4,0.8,0.25,0.35,0.2,0.15,0.1,352,12194.74869632721,47805.25130367279,195,34.64417243274775
0.4,0.7,0.45,0.35,0.1,0.15,0.3,352,6093.738037109375,53906.261962890625,162,17.311755787242543
0.45,0.7,0.45,0.45,0.2,0.15,0.3,352,6086.992703437805,53913.007296562195,147,17.292592907493766
0.4,0.6,0.35,0.45,0.1,0.1,0.2,352,6015.7886962890625,53984.21130371094,148,17.090308796275746
0.45,0.6,0.45,0.35,0.2,0.1,0.2,352,5829.6507024765015,54170.3492975235,139,16.56150767749006
0.45,0.7,0.35,0.25,0.15,0.15,0.1,352,5750.972025871277,54249.02797412872,162,16.33798870986158
0.5,0.8,0.45,0.35,0.1,0.1,0.1,352,5731.501356124878,54268.49864387512,199,16.28267430717295
0.4,0.8,0.45,0.45,0.1,0.05,0.2,351,5925.280695915222,54074.71930408478,192,16.88114158380405
0.4,0.7,0.35,0.25,0.15,0.1,0.1,351,5732.356023788452,54267.64397621155,163,16.331498643271942
0.45,0.8,0.45,0.35,0.15,0.05,0.1,350,5641.815354347229,54358.18464565277,200,16.119472440992084
0.5,0.6,0.35,0.45,0.2,0.1,0.1,349,7650.82066822052,52349.17933177948,133,21.922122258511518
0.5,0.8,0.45,0.45,0.2,0.05,0.1,349,6070.709349632263,53929.29065036774,172,17.39458266370276
0.55,0.6,0.45,0.45,0.15,0.15,0.2,349,5930.8660345077515,54069.13396549225,132,16.993885485695564
0.4,0.7,0.45,0.25,0.15,0.1,0.2,349,5826.921371459961,54173.07862854004,162,16.696049774956908
0.4,0.7,0.45,0.45,0.2,0.1,0.3,348,6033.923371315002,53966.076628685,150,17.338860262399432
0.5,0.6,0.45,0.35,0.15,0.15,0.2,348,5756.848035812378,54243.15196418762,138,16.5426667695758
0.45,0.7,0.35,0.45,0.15,0.15,0.2,347,6716.865345954895,53283.134654045105,153,19.356960651166844
0.5,0.6,0.35,0.35,0.15,0.15,0.1,347,6050.6540184021,53949.3459815979,139,17.437043280697694
0.4,0.8,0.25,0.45,0.2,0.1,0.1,346,14260.204719543457,45739.79528045654,181,41.21446450735103
0.45,0.7,0.45,0.45,0.15,0.15,0.3,346,6047.1933698654175,53952.80663013458,149,17.477437485160166
0.5,0.6,0.45,0.45,0.2,0.1,0.2,346,5798.147368431091,54201.85263156891,132,16.757651353847084
0.4,0.6,0.45,0.35,0.2,0.05,0.2,346,5750.030035972595,54249.969964027405,140,16.61858391899594
0.55,0.8,0.45,0.45,0.15,0.1,0.1,346,5715.176023483276,54284.82397651672,172,16.5178497788534
0.45,0.7,0.35,0.25,0.1,0.15,0.1,346,5658.700023651123,54341.29997634888,166,16.354624345812493
0.45,0.7,0.45,0.25,0.1,0.15,0.2,345,5773.47536945343,54226.52463054657,163,16.734711215807042
0.45,0.6,0.35,0.45,0.2,0.05,0.1,344,7576.0,52424.0,133,22.023255813953487
0.5,0.7,0.35,0.35,0.2,0.15,0.1,344,7337.53533744812,52662.46466255188,144,21.330044585605002
0.45,0.8,0.45,0.35,0.1,0.05,0.1,344,5589.405358314514,54410.594641685486,201,16.24827139044917
0.4,0.7,0.35,0.45,0.15,0.1,0.2,343,6660.945344924927,53339.05465507507,153,19.4196657286441
0.45,0.6,0.45,0.35,0.15,0.1,0.2,343,5695.800702095032,54304.19929790497,139,16.60583295071438
0.45,0.6,0.35,0.35,0.15,0.1,0.1,342,5986.025353431702,54013.9746465683,140,17.502998109449422
0.4,0.7,0.45,0.45,0.15,0.1,0.3,342,5961.451372146606,54038.54862785339,151,17.431144363001774
0.4,0.7,0.45,0.25,0.1,0.1,0.2,342,5747.552701950073,54252.44729804993,164,16.805709654824774
0.45,0.7,0.35,0.35,0.2,0.1,0.1,341,7355.470672607422,52644.52932739258,145,21.570295227587746
0.4,0.6,0.35,0.35,0.15,0.05,0.1,341,5971.944685935974,54028.055314064026,141,17.513034269606962
0.5,0.8,0.45,0.45,0.15,0.05,0.1,340,5634.150690078735,54365.849309921265,174,16.571031441408046
0.55,0.8,0.45,0.45,0.1,0.1,0.1,340,5620.674024581909,54379.32597541809,175,16.53139418994679
0.4,0.7,0.35,0.25,0.1,0.1,0.1,340,5536.861355781555,54463.138644218445,166,16.284886340533987
0.4,0.7,0.35,0.35,0.2,0.05,0.1,339,7303.461338996887,52696.53866100311,146,21.54413374335365
0.5,0.6,0.45,0.45,0.15,0.1,0.2,339,5705.461366653442,54294.53863334656,133,16.83026951815175
0.45,0.6,0.45,0.45,0.2,0.05,0.2,339,5638.64870262146,54361.35129737854,133,16.633182013632624
0.5,0.6,0.35,0.35,0.1,0.15,0.1,339,5605.82602596283,54394.17397403717,141,16.536359958592417
0.55,0.6,0.35,0.45,0.15,0.15,0.1,338,6007.17202091217,53992.82797908783,129,17.7726982867224
0.4,0.6,0.45,0.25,0.2,0.15,0.3,338,5722.1567125320435,54277.84328746796,133,16.929457729384744
0.45,0.8,0.25,0.45,0.15,0.15,0.1,337,12579.309386253357,47420.69061374664,181,37.32732755564794
0.55,0.6,0.45,0.45,0.1,0.15,0.2,337,5719.525367736816,54280.47463226318,130,16.9718853642042
0.5,0.7,0.45,0.35,0.2,0.15,0.2,337,5641.161368370056,54358.838631629944,141,16.739351241454173
0.4,0.6,0.45,0.35,0.15,0.05,0.2,337,5635.7600355148315,54364.23996448517,141,16.723323547521755
0.5,0.6,0.45,0.35,0.1,0.15,0.2,337,5587.3553647994995,54412.6446352005,139,16.5796895097908
0.55,0.7,0.35,0.45,0.2,0.15,0.1,336,7272.430673599243,52727.56932640076,133,21.64413890952156
0.4,0.6,0.25,0.45,0.2,0.15,0.2,335,12418.68201828003,47581.31798171997,134,37.070692591880686
0.4,0.8,0.35,0.35,0.2,0.15,0.2,335,6959.1320152282715,53040.86798477173,178,20.773528403666482
0.45,0.7,0.35,0.45,0.1,0.15,0.2,335,5754.100700378418,54245.89929962158,152,17.176420001129607
0.45,0.7,0.45,0.35,0.2,0.1,0.2,335,5639.650036811829,54360.34996318817,142,16.83477622928904
0.45,0.6,0.35,0.35,0.1,0.1,0.1,335,5601.174027442932,54398.82597255707,143,16.7199224699789
0.4,0.8,0.25,0.45,0.15,0.1,0.1,334,12629.503383636475,47370.496616363525,182,37.812884382145135
0.45,0.7,0.45,0.45,0.1,0.15,0.3,334,5881.18803691864,54118.81196308136,150,17.608347415924072
0.55,0.7,0.45,0.45,0.2,0.15,0.2,334,5642.90336894989,54357.09663105011,133,16.894920266317037
0.4,0.6,0.35,0.35,0.1,0.05,0.1,334,5589.720028877258,54410.27997112274,144,16.73568870921335
0.5,0.6,0.35,0.45,0.15,0.1,0.1,333,5912.65602016449,54087.34397983551,130,17.755723784277748
0.4,0.8,0.45,0.35,0.2,0.15,0.3,333,5807.497376441956,54192.502623558044,173,17.439932061387253
0.4,0.7,0.45,0.35,0.2,0.05,0.2,333,5609.952705383301,54390.0472946167,144,16.846704820970874
0.45,0.6,0.45,0.35,0.1,0.1,0.2,333,5595.054701805115,54404.945298194885,141,16.80196607148683
0.45,0.6,0.45,0.45,0.15,0.05,0.2,333,5548.419367790222,54451.58063220978,134,16.66192002339406
0.5,0.7,0.35,0.35,0.15,0.15,0.1,332,5874.568687438965,54125.431312561035,145,17.694483998310137
0.4,0.6,0.35,0.45,0.2,0.15,0.3,331,6561.893353462219,53438.10664653778,129,19.82445121891909
0.45,0.6,0.35,0.45,0.15,0.05,0.1,331,6080.022683143616,53919.977316856384,131,18.36864858955775
0.4,0.7,0.45,0.45,0.1,0.1,0.3,331,5794.050036430359,54205.94996356964,150,17.5046828895177
0.5,0.7,0.45,0.35,0.15,0.15,0.2,331,5588.2387046813965,54411.7612953186,145,16.88289638876555
0.5,0.8,0.45,0.45,0.1,0.05,0.1,331,5495.966689109802,54504.0333108902,177,16.60412897012025
0.45,0.7,0.35,0.35,0.15,0.1,0.1,330,5859.414019584656,54140.585980415344,146,17.755800059347443
0.55,0.6,0.35,0.45,0.1,0.15,0.1,330,5734.420022010803,54265.5799779892,129,17.377030369729706
0.4,0.7,0.35,0.45,0.1,0.1,0.2,330,5670.212698936462,54329.78730106354,153,17.182462724049888
0.55,0.6,0.45,0.25,0.2,0.15,0.1,330,5308.576687812805,54691.423312187195,131,16.086596023675167
0.4,0.8,0.25,0.35,0.15,0.15,0.1,329,9418.297347068787,50581.70265293121,194,28.627043608111812
0.4,0.6,0.45,0.25,0.15,0.15,0.3,329,5616.352711677551,54383.64728832245,135,17.070980886557905
0.5,0.6,0.45,0.45,0.1,0.1,0.2,329,5592.193365097046,54407.806634902954,132,16.99754822217947
0.4,0.6,0.45,0.35,0.1,0.05,0.2,329,5545.371370315552,54454.62862968445,142,16.8552321286187
0.5,0.7,0.35,0.45,0.2,0.1,0.1,328,7370.11466884613,52629.88533115387,135,22.46986179526259
0.45,0.7,0.35,0.45,0.2,0.05,0.1,326,7343.33000087738,52656.66999912262,136,22.525552149930615
0.4,0.8,0.45,0.35,0.15,0.15,0.3,326,5697.8360414505005,54302.1639585495,174,17.478024667026077
0.55,0.7,0.45,0.45,0.15,0.15,0.2,326,5532.879366874695,54467.120633125305,136,16.972022597775137
0.45,0.7,0.45,0.35,0.15,0.1,0.2,326,5516.374037742615,54483.625962257385,146,16.921392753811702
0.4,0.7,0.45,0.35,0.15,0.05,0.2,326,5513.2693729400635,54486.73062705994,148,16.911869242147436
0.55,0.6,0.45,0.25,0.15,0.15,0.1,326,5242.24001789093,54757.75998210907,132,16.080490852426166
0.4,0.7,0.35,0.35,0.15,0.05,0.1,325,5768.16868686676,54231.83131313324,146,17.748211344205416
0.5,0.6,0.35,0.45,0.1,0.1,0.1,325,5676.584023475647,54323.41597652435,131,17.466412379925067
0.45,0.6,0.45,0.45,0.1,0.05,0.2,325,5500.135366439819,54499.86463356018,134,16.923493435199443
0.5,0.7,0.45,0.45,0.2,0.1,0.2,325,5479.1280336380005,54520.871966362,134,16.858855488116923
0.5,0.6,0.45,0.25,0.2,0.1,0.1,325,5212.938019752502,54787.0619802475,132,16.03980929154616
0.45,0.8,0.45,0.45,0.2,0.15,0.3,324,5612.249369621277,54387.75063037872,155,17.321757313645918
0.45,0.7,0.45,0.45,0.2,0.05,0.2,324,5471.689371109009,54528.31062889099,136,16.887930157743853
0.55,0.7,0.35,0.45,0.15,0.15,0.1,323,5976.299349784851,54023.70065021515,133,18.502474767135762
0.4,0.8,0.35,0.35,0.15,0.15,0.2,323,5718.767365455627,54281.23263454437,177,17.705162122153645
0.45,0.6,0.45,0.25,0.2,0.05,0.1,323,5195.576689720154,54804.423310279846,133,16.08537674835961
0.45,0.8,0.35,0.45,0.2,0.15,0.2,321,6764.422009468079,53235.57799053192,165,21.0729657615828
0.4,0.8,0.45,0.45,0.2,0.1,0.3,321,5554.977369308472,54445.02263069153,157,17.305225449559103
0.5,0.6,0.45,0.25,0.15,0.1,0.1,321,5178.239350318909,54821.76064968109,132,16.131586761118097
0.4,0.6,0.45,0.25,0.1,0.15,0.3,320,5548.930709838867,54451.06929016113,136,17.34040846824646
0.45,0.8,0.45,0.25,0.2,0.15,0.2,320,5302.948036193848,54697.05196380615,173,16.571712613105774
0.45,0.6,0.45,0.25,0.15,0.05,0.1,320,5159.174023628235,54840.825976371765,134,16.122418823838235
0.55,0.6,0.45,0.25,0.1,0.15,0.1,320,5152.180019378662,54847.81998062134,134,16.10056256055832
0.45,0.6,0.35,0.45,0.1,0.05,0.1,319,5585.931356430054,54414.068643569946,131,17.51075660322901
0.55,0.7,0.45,0.45,0.1,0.15,0.2,319,5453.078037261963,54546.92196273804,137,17.09428851806258
0.5,0.7,0.45,0.45,0.15,0.1,0.2,319,5442.452702522278,54557.54729747772,137,17.060980258690527
0.5,0.7,0.45,0.35,0.1,0.15,0.2,319,5408.470036506653,54591.52996349335,146,16.954451525099227
0.5,0.7,0.35,0.35,0.1,0.15,0.1,319,5353.994026184082,54646.00597381592,146,16.783680332865462
0.5,0.6,0.45,0.45,0.2,0.15,0.3,318,5488.966707229614,54511.033292770386,120,17.26090159506168
0.45,0.7,0.45,0.35,0.1,0.1,0.2,318,5379.326037406921,54620.67396259308,147,16.916119614487176
0.55,0.7,0.45,0.25,0.2,0.15,0.1,318,5031.200684547424,54968.799315452576,132,15.821385800463599
0.5,0.7,0.35,0.45,0.15,0.1,0.1,317,6057.824677467346,53942.175322532654,135,19.10985702671087
0.4,0.8,0.45,0.35,0.1,0.15,0.3,317,5570.7840394973755,54429.215960502625,175,17.573451228698346
0.45,0.8,0.45,0.45,0.15,0.15,0.3,317,5495.770035743713,54504.22996425629,159,17.336813992882377
0.4,0.6,0.45,0.35,0.2,0.1,0.3,317,5435.020708084106,54564.97929191589,126,17.145175735281093
0.45,0.6,0.45,0.35,0.2,0.15,0.3,317,5369.063370704651,54630.93662929535,124,16.937108424935808
0.4,0.7,0.35,0.35,0.1,0.05,0.1,317,5336.198027610779,54663.80197238922,148,16.8334322637564
0.45,0.7,0.35,0.35,0.1,0.1,0.1,317,5323.126026153564,54676.873973846436,147,16.792195666099573
0.55,0.6,0.45,0.35,0.2,0.1,0.1,317,5139.105358123779,54860.89464187622,119,16.211688826888892
0.45,0.7,0.45,0.45,0.15,0.05,0.2,316,5371.276036262512,54628.72396373749,138,16.99770897551428
0.4,0.8,0.35,0.35,0.1,0.15,0.2,315,5441.442697525024,54558.557302474976,178,17.274421261984205
0.4,0.8,0.45,0.25,0.2,0.1,0.2,315,5244.337371826172,54755.66262817383,174,16.648690069289433
0.45,0.8,0.25,0.45,0.1,0.15,0.1,314,9997.764706611633,50002.23529338837,174,31.840014989209024
0.4,0.8,0.25,0.35,0.1,0.15,0.1,314,7452.89400100708,52547.10599899292,191,23.735331213398343
0.4,0.8,0.35,0.45,0.2,0.1,0.2,314,6743.666006088257,53256.33399391174,167,21.476643331491264
0.45,0.7,0.35,0.45,0.15,0.05,0.1,314,6081.227339744568,53918.77266025543,137,19.366966050141937
0.4,0.6,0.35,0.45,0.15,0.15,0.3,314,5539.565371513367,54460.43462848663,125,17.641927934755945
0.4,0.7,0.45,0.35,0.1,0.05,0.2,314,5303.664035797119,54696.33596420288,147,16.890649795532227
0.5,0.6,0.45,0.25,0.1,0.1,0.1,314,5076.1006870269775,54923.89931297302,134,16.165925754862986
0.55,0.7,0.35,0.45,0.1,0.15,0.1,313,5917.652009010315,54082.347990989685,136,18.90623645051219
0.4,0.7,0.45,0.25,0.2,0.15,0.3,313,5473.60204410553,54526.39795589447,141,17.48754646679083
0.5,0.6,0.45,0.35,0.2,0.05,0.1,313,5079.465356826782,54920.53464317322,120,16.228323823727738
0.55,0.6,0.45,0.35,0.15,0.1,0.1,313,5074.402022361755,54925.597977638245,121,16.212147036299537
0.5,0.7,0.45,0.25,0.2,0.1,0.1,313,4942.686018943787,55057.31398105621,134,15.791329134005709
0.5,0.6,0.25,0.45,0.2,0.15,0.1,312,12318.948683738708,47681.05131626129,120,39.48380988377791
0.45,0.6,0.45,0.45,0.2,0.1,0.3,312,5354.030705451965,54645.969294548035,120,17.160354825166557
0.45,0.8,0.45,0.25,0.15,0.15,0.2,312,5216.15870475769,54783.84129524231,174,16.71845738704388
0.4,0.8,0.45,0.45,0.15,0.1,0.3,311,5417.279368400574,54582.720631599426,159,17.418904721545253
0.5,0.8,0.45,0.35,0.2,0.15,0.2,311,5230.296033859253,54769.70396614075,149,16.817672134595668
0.55,0.6,0.45,0.45,0.2,0.05,0.1,311,5097.69735622406,54902.30264377594,112,16.39130982708701
0.45,0.6,0.25,0.45,0.2,0.1,0.1,310,12065.821355819702,47934.1786441803,121,38.92200437361194
0.4,0.7,0.25,0.45,0.2,0.15,0.2,310,11607.628025054932,48392.37197494507,134,37.443961371144944
0.45,0.8,0.35,0.45,0.15,0.15,0.2,310,6143.081346511841,53856.91865348816,166,19.81639144036078
0.5,0.7,0.45,0.45,0.1,0.1,0.2,310,5299.4620361328125,54700.53796386719,138,17.09503882623488
0.5,0.7,0.35,0.45,0.1,0.1,0.1,309,5864.144011497498,54135.8559885025,137,18.97781233494336
0.45,0.6,0.45,0.35,0.15,0.15,0.3,309,5369.728039741516,54630.271960258484,125,17.377760646412675
0.45,0.8,0.35,0.25,0.2,0.15,0.1,309,5199.5593547821045,54800.440645217896,178,16.827052928097427
0.45,0.6,0.45,0.25,0.1,0.05,0.1,309,4984.688020706177,55015.31197929382,135,16.13167644241481
0.4,0.8,0.25,0.45,0.1,0.1,0.1,308,9910.122038841248,50089.87796115875,174,32.175720905328724
0.4,0.8,0.45,0.25,0.15,0.1,0.2,308,5151.01470375061,54848.98529624939,177,16.724073713476006
0.55,0.7,0.45,0.25,0.15,0.15,0.1,308,4879.540019989014,55120.459980010986,134,15.842662402561732
0.45,0.7,0.45,0.25,0.2,0.05,0.1,308,4878.406022071838,55121.59397792816,134,15.838980591142333
0.4,0.6,0.25,0.45,0.15,0.15,0.2,307,8387.13066291809,51612.86933708191,125,27.31964385315339
0.45,0.7,0.35,0.45,0.1,0.05,0.1,307,6004.222675323486,53995.777324676514,138,19.55772858411559
0.55,0.8,0.45,0.45,0.2,0.15,0.2,307,5191.838700294495,54808.161299705505,142,16.911526711056986
0.45,0.8,0.45,0.35,0.2,0.1,0.2,307,5163.981367111206,54836.018632888794,153,16.82078621208862
0.55,0.8,0.35,0.45,0.2,0.15,0.1,306,6658.354664802551,53341.64533519745,143,21.759328969942977
0.5,0.8,0.35,0.35,0.2,0.15,0.1,306,6091.781344413757,53908.21865558624,154,19.90778217128679
0.4,0.7,0.45,0.25,0.15,0.15,0.3,306,5373.386043548584,54626.613956451416,142,17.560085109635896
0.4,0.6,0.45,0.45,0.2,0.05,0.3,306,5235.206038475037,54764.79396152496,120,17.108516465604694
0.5,0.8,0.45,0.35,0.15,0.15,0.2,306,5167.782032966614,54832.217967033386,154,16.888176578322266
0.4,0.7,0.35,0.45,0.2,0.15,0.3,305,6145.1360206604,53854.8639793396,131,20.14798695298492
0.4,0.8,0.35,0.45,0.15,0.1,0.2,305,6054.77801322937,53945.22198677063,169,19.851731190915967
0.45,0.7,0.45,0.45,0.1,0.05,0.2,305,5202.048704147339,54797.95129585266,139,17.05589739064701
0.4,0.8,0.35,0.25,0.2,0.1,0.1,305,5171.066689491272,54828.93331050873,183,16.954317014725483
0.45,0.8,0.45,0.25,0.1,0.15,0.2,305,5118.275366783142,54881.72463321686,176,16.7812307107644
0.55,0.6,0.45,0.35,0.1,0.1,0.1,305,4991.212019920349,55008.78798007965,123,16.36462957350934
0.5,0.6,0.45,0.35,0.15,0.05,0.1,305,4949.210688591003,55050.789311409,121,16.226920290462306
0.45,0.8,0.45,0.45,0.1,0.15,0.3,304,5361.136034011841,54638.86396598816,158,17.63531590135474
0.4,0.6,0.35,0.25,0.2,0.15,0.2,304,5154.75803565979,54845.24196434021,123,16.956440906775626
0.55,0.6,0.45,0.45,0.15,0.05,0.1,304,5039.19135761261,54960.80864238739,115,16.576287360567797
0.55,0.7,0.45,0.35,0.2,0.1,0.1,304,4980.362690925598,55019.6373090744,122,16.38277200962368
0.5,0.7,0.45,0.25,0.15,0.1,0.1,304,4844.545352935791,55155.45464706421,136,15.936004450446681
0.4,0.6,0.25,0.45,0.2,0.05,0.1,303,11974.464022636414,48025.53597736359,121,39.51968324302447
0.4,0.6,0.45,0.35,0.15,0.1,0.3,303,5252.940707206726,54747.059292793274,126,17.336437977579955
0.4,0.8,0.45,0.25,0.1,0.1,0.2,303,5059.691368103027,54940.30863189697,178,16.69865137987798
0.5,0.7,0.45,0.35,0.2,0.05,0.1,303,4981.327354431152,55018.67264556885,124,16.440024272050007
0.45,0.7,0.45,0.25,0.15,0.05,0.1,303,4879.4093589782715,55120.59064102173,139,16.103661250753373
0.55,0.7,0.45,0.25,0.1,0.15,0.1,302,4897.167359352112,55102.83264064789,141,16.215785958119575
0.5,0.7,0.25,0.45,0.2,0.15,0.1,301,12199.852027893066,47800.14797210693,124,40.53106986010985
0.5,0.6,0.45,0.45,0.15,0.15,0.3,301,5207.218705177307,54792.78129482269,117,17.29972991753258
0.5,0.6,0.45,0.25,0.2,0.15,0.2,301,4983.617364883423,55016.38263511658,118,16.556868321871836
0.4,0.8,0.45,0.35,0.2,0.05,0.2,300,5070.759366035461,54929.24063396454,156,16.902531220118206
0.5,0.8,0.35,0.45,0.2,0.1,0.1,299,6748.192659378052,53251.80734062195,147,22.56920621865569
0.5,0.6,0.45,0.35,0.1,0.05,0.1,299,4895.2866859436035,55104.7133140564,123,16.372196274058876
0.45,0.8,0.35,0.25,0.15,0.15,0.1,299,4892.946692466736,55107.053307533264,183,16.36437020891885
0.5,0.7,0.45,0.25,0.1,0.1,0.1,299,4824.036691665649,55175.96330833435,141,16.13390197881488
0.4,0.8,0.45,0.45,0.1,0.1,0.3,298,5214.5773668289185,54785.42263317108,159,17.49858176788228
0.55,0.8,0.45,0.45,0.15,0.15,0.2,298,5134.3486976623535,54865.65130233765,146,17.229358045846823
0.5,0.8,0.45,0.45,0.2,0.1,0.2,298,5074.0413637161255,54925.958636283875,146,17.026984442000423
0.55,0.6,0.45,0.45,0.1,0.05,0.1,298,4942.66402053833,55057.33597946167,116,16.586120874289698
0.45,0.8,0.35,0.45,0.1,0.15,0.2,297,5524.042688369751,54475.95731163025,166,18.599470331211283
0.45,0.6,0.35,0.35,0.2,0.15,0.2,297,5415.144028663635,54584.855971336365,118,18.23280817731864
0.4,0.7,0.45,0.25,0.1,0.15,0.3,297,5269.360043525696,54730.639956474304,141,17.741953008504026
0.4,0.6,0.35,0.25,0.15,0.15,0.2,297,5051.272702217102,54948.7272977829,124,17.00765219601718
0.45,0.8,0.45,0.35,0.15,0.1,0.2,297,5022.342031478882,54977.65796852112,157,16.910242530231926
0.55,0.7,0.45,0.35,0.15,0.1,0.1,297,4896.16868686676,55103.83131313324,125,16.485416454096836
0.45,0.7,0.45,0.25,0.1,0.05,0.1,297,4786.370028495789,55213.62997150421,144,16.11572400166932
0.45,0.6,0.25,0.35,0.2,0.15,0.1,296,10034.412680625916,49965.587319374084,117,33.90004283995242
0.45,0.8,0.35,0.35,0.2,0.1,0.1,296,5961.475342750549,54038.52465724945,156,20.14011940118429
0.5,0.7,0.45,0.45,0.2,0.15,0.3,296,5113.004702568054,54886.995297431946,122,17.273664535702885
0.45,0.6,0.45,0.45,0.15,0.1,0.3,296,5090.288704872131,54909.71129512787,118,17.196921300243687
0.45,0.7,0.45,0.35,0.2,0.15,0.3,295,5149.060040473938,54850.93995952606,128,17.454440815165892
0.45,0.6,0.45,0.25,0.2,0.1,0.2,295,4922.976698875427,55077.02330112457,120,16.68805660635738
0.55,0.7,0.45,0.45,0.2,0.05,0.1,295,4881.947358131409,55118.05264186859,116,16.54897409536071
0.45,0.8,0.35,0.25,0.1,0.15,0.1,295,4846.521359443665,55153.478640556335,186,16.428885964215812
0.45,0.7,0.25,0.45,0.2,0.1,0.1,294,11932.546030044556,48067.453969955444,124,40.58689125865495
0.4,0.6,0.25,0.35,0.2,0.1,0.1,294,10006.387347221375,49993.612652778625,117,34.03533111299787
0.4,0.6,0.25,0.25,0.2,0.15,0.1,294,8673.082698822021,51326.91730117798,119,29.500281288510276
0.45,0.8,0.35,0.45,0.2,0.05,0.1,294,6918.6439962387085,53081.35600376129,150,23.532802708294927
0.55,0.8,0.35,0.45,0.15,0.15,0.1,294,5909.296676635742,54090.70332336426,145,20.099648559985518
0.4,0.6,0.35,0.45,0.1,0.15,0.3,294,5302.28604221344,54697.71395778656,120,18.034986538140952
0.5,0.8,0.45,0.35,0.1,0.15,0.2,294,4971.675363540649,55028.32463645935,156,16.91046042020629
0.4,0.6,0.45,0.25,0.2,0.05,0.2,294,4892.678698539734,55107.321301460266,120,16.641764280747395
0.5,0.7,0.45,0.35,0.15,0.05,0.1,294,4845.819353103638,55154.18064689636,127,16.48237875205319
0.4,0.8,0.35,0.25,0.15,0.1,0.1,293,4800.679358482361,55199.32064151764,185,16.384571189359594
0.4,0.7,0.25,0.45,0.15,0.15,0.2,292,8674.032670974731,51325.96732902527,131,29.70559133895456
0.4,0.8,0.35,0.45,0.1,0.1,0.2,292,5561.306691169739,54438.69330883026,168,19.04557086017034
0.4,0.6,0.35,0.35,0.2,0.1,0.2,292,5346.232029914856,54653.767970085144,118,18.309013801078272
0.4,0.6,0.45,0.45,0.15,0.05,0.3,292,5023.206706047058,54976.79329395294,120,17.20276269194198
0.45,0.8,0.45,0.45,0.2,0.05,0.2,292,4976.568696975708,55023.43130302429,147,17.04304348279352
0.4,0.8,0.45,0.35,0.15,0.05,0.2,292,4973.038697242737,55026.96130275726,158,17.030954442612114
0.4,0.7,0.25,0.45,0.2,0.05,0.1,290,12079.696695327759,47920.30330467224,125,41.65412653561296
0.5,0.6,0.25,0.45,0.15,0.15,0.1,290,9052.73333644867,50947.26666355133,114,31.216321849822997
0.4,0.7,0.45,0.35,0.2,0.1,0.3,290,5080.155373573303,54919.8446264267,128,17.51777715025277
0.45,0.8,0.45,0.35,0.1,0.1,0.2,290,4935.779363632202,55064.2206363678,159,17.019928840111042
0.5,0.6,0.45,0.25,0.15,0.15,0.2,290,4828.473364830017,55171.52663516998,119,16.649908154586267
0.55,0.8,0.45,0.25,0.2,0.15,0.1,290,4661.8706912994385,55338.12930870056,152,16.075416176894617
0.45,0.6,0.25,0.45,0.15,0.1,0.1,289,9091.77066898346,50908.22933101654,116,31.45941407952754
0.5,0.6,0.45,0.45,0.1,0.15,0.3,289,5045.807369232178,54954.19263076782,114,17.459541070007536
0.5,0.8,0.35,0.35,0.15,0.15,0.1,289,5033.210021972656,54966.789978027344,155,17.415951633123377
0.45,0.7,0.45,0.45,0.2,0.1,0.3,289,4980.584037780762,55019.41596221924,123,17.233854802009557
0.5,0.8,0.45,0.45,0.15,0.1,0.2,289,4960.742032051086,55039.25796794891,147,17.165197342737322
0.4,0.6,0.25,0.45,0.1,0.15,0.2,288,7498.083336830139,52501.91666316986,121,26.03501158621576
0.5,0.8,0.35,0.45,0.15,0.1,0.1,288,6016.334672927856,53983.66532707214,149,20.890050947666168
0.4,0.8,0.35,0.35,0.2,0.05,0.1,288,5783.3713455200195,54216.62865447998,160,20.081150505277847
0.5,0.6,0.35,0.45,0.2,0.15,0.2,288,5754.622015953064,54245.377984046936,108,19.98132644428147
0.45,0.6,0.45,0.35,0.1,0.15,0.3,288,5072.5047082901,54927.4952917099,119,17.612863570451736
0.4,0.7,0.35,0.25,0.2,0.15,0.2,288,4988.578038215637,55011.42196178436,127,17.321451521582073
0.45,0.6,0.35,0.35,0.15,0.15,0.2,288,4980.811370849609,55019.18862915039,119,17.294483926561142
0.55,0.7,0.45,0.35,0.1,0.1,0.1,288,4770.137354850769,55229.86264514923,129,16.56297692656517
0.4,0.8,0.35,0.25,0.1,0.1,0.1,288,4729.806691169739,55270.19330883026,186,16.422939899894928
0.55,0.7,0.45,0.45,0.15,0.05,0.1,287,4763.226687431335,55236.773312568665,119,16.596608667008137
0.5,0.8,0.45,0.25,0.2,0.1,0.1,287,4612.250692367554,55387.749307632446,157,16.0705599037197
0.4,0.6,0.25,0.45,0.15,0.05,0.1,286,9102.757338523865,50897.242661476135,117,31.827822861971555
0.4,0.7,0.45,0.45,0.2,0.05,0.3,286,4905.2147035598755,55094.785296440125,124,17.151100362097466
0.45,0.6,0.45,0.25,0.15,0.1,0.2,286,4774.012699127197,55225.9873008728,120,16.69235209485034
0.45,0.7,0.25,0.35,0.2,0.15,0.1,285,9910.504017829895,50089.495982170105,119,34.77369830817507
0.4,0.7,0.45,0.35,0.15,0.1,0.3,285,5013.498041152954,54986.501958847046,130,17.59122119702791
