date,price,score,q_score,q_cash,q_exec,buy_lots,buy_shares,cost,cash_after,contribution_cum,shares_after,shortage,value,bb,trend,risk
2018-11-20,3.6920979022979736,0.7878164875263471,0.6142117955024493,1.0,0.7299482568517146,3,3,11.076293706893921,29175.102375417948,29500.0,214,0.965189964360992,1.0,1.0,1.0,1.0
2018-11-21,3.5838699340820312,0.6379534863019809,0.34173361145814707,1.0,0.539213528020703,3,3,10.751609802246094,29164.3507656157,29500.0,217,0.9655813894342313,1.0,0.0,1.0,1.0
2018-11-23,3.5910520553588867,0.6380674625748664,0.3419408410452115,1.0,0.5393585887316481,3,3,10.77315616607666,29153.577609449625,29500.0,220,0.9659070359281897,1.0,0.0,1.0,1.0
2018-11-26,3.7904181480407715,0.581649933295038,0.23936351508188725,1.0,0.4675544605573211,2,2,7.580836296081543,29145.996773153543,29500.0,222,0.9660353970277066,0.8386786981009735,0.0,1.0,1.0
2018-11-27,3.8072588443756104,0.5520406104046383,0.1855283825538877,1.0,0.4298698677877214,2,2,7.614517688751221,29138.382255464792,29500.0,224,0.9662620694374933,0.7538539602900449,0.0,1.0,1.0
2018-11-28,3.964273691177368,0.4735268216231859,0.04277603931488339,1.0,0.32994322752041844,2,2,7.928547382354736,29130.453708082438,29500.0,226,0.9663333881420385,0.5294575307813498,0.0,1.0,1.0
2018-11-29,3.9010579586029053,0.48068590969520314,0.0557925630821875,1.0,0.3390547941575313,2,2,7.8021159172058105,29122.65159216523,29500.0,228,0.9664214729615171,0.549823983310492,0.0,1.0,1.0
2018-12-04,3.8948609828948975,0.4520728068865974,0.003768739793813435,1.0,0.30263811785566946,2,2,7.789721965789795,29614.861870199442,30000.0,230,0.967348453345061,0.46714528061664595,0.0,1.0,1.0
2018-12-07,3.659348726272583,0.5152728890349816,0.11867798006360285,1.0,0.38307458604452205,2,2,7.318697452545166,29607.543172746897,30000.0,232,0.9677729244081631,0.6472924728346416,0.0,1.0,1.0
2018-12-10,3.76470947265625,0.45568540866654367,0.01033710666644301,1.0,0.30723597466651015,2,2,7.5294189453125,29600.013753801584,30000.0,234,0.9678158849469538,0.47699956838602803,0.0,1.0,1.0
2018-12-11,3.6737277507781982,0.47652605368345796,0.04822918851537809,1.0,0.3337604319607647,2,2,7.3474555015563965,29592.666298300028,30000.0,236,0.9679009583330337,0.5364591950482748,0.0,1.0,1.0
2018-12-12,3.691328525543213,0.45350347031569266,0.006369946028532085,1.0,0.3044589622199725,2,2,7.382657051086426,29585.28364124894,30000.0,238,0.9679442210145875,0.47063712274453423,0.0,1.0,1.0
2018-12-14,3.6305923461914062,0.45031263570470476,0.0005684285540086265,1.0,0.3003978999878061,2,2,7.2611846923828125,29578.02245655656,30000.0,240,0.9682706204938173,0.46119405294819626,0.0,1.0,1.0
